"Line(04222)","TRANSPLANT CHARGES ELIMINATION","A","-23830","HEART ACQUISITION","106"
"Line(04223)","TRANSPLANT CHARGES ELIMINATION","A","-139","PANCREAS ACQUISITION","109"
"Line(04235)","MALPRACTICE TAIL ADJUSTMENT","A","845000","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(04236)","GROUP PRACTICE EXPENSE ELIMINAT","A","-420834","EMERGENCY","91"
"Line(04237)","GROUP PRACTICE EXPENSE ELIMINAT","A","-890970","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(04238)","GROUP PRACTICE EXPENSE ELIMINAT","A","-8301438","ANESTHESIOLOGY","53"
"Line(04239)","GROUP PRACTICE EXPENSE ELIMINAT","A","-2354186","RADIOLOGY-DIAGNOSTIC","54"
"Line(04240)","GROUP PRACTICE EXPENSE ELIMINAT","A","-1844767","LABORATORY","60"
"Line(04241)","GROUP PRACTICE EXPENSE ELIMINAT","A","-719311","ELECTROENCEPHALOGRAPHY","70"
"Line(04242)","GROUP PRACTICE EXPENSE ELIMINAT","A","-72897","OTH ANCILLARY SERVICE C","76"
"Line(04258)","DISTRESSED HOSPITAL EXPENSE","A","3388750","CASHIERING  A/R","5"
"Line(04260)","RESEARCH INDIRECT COSTS ELIMINA","A","-3948240","RESEARCH AND TRAINING","191"
"Line(04300)","ADVERTISING AND MARKETING ELIMI","A","-16993","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(04301)","ADVERTISING AND MARKETING ELIMI","A","-78231","CASHIERING  A/R","5"
"Line(04302)","ADVERTISING AND MARKETING ELIMI","A","-1197043","OTHER ADMIN + GENERAL","5"
"Line(04303)","ADVERTISING AND MARKETING ELIMI","A","-3574","NURSING ADMINISTRATION","13"
"Line(04304)","ADVERTISING AND MARKETING ELIMI","A","-130","PHARMACY","15"
"Line(04306)","ADVERTISING AND MARKETING ELIMI","A","-245214","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(04308)","ADVERTISING AND MARKETING ELIMI","A","-4565","RADIOLOGY-DIAGNOSTIC","54"
"Line(04309)","ADVERTISING AND MARKETING ELIMI","A","-6340","RADIOLOGY-THERAPEUTIC","55"
"Line(04310)","ADVERTISING AND MARKETING ELIMI","A","-6276","PROTON BEAM","55"
"Line(04311)","ADVERTISING AND MARKETING ELIMI","A","-8743","CLINIC","90"
"Line(04312)","ADVERTISING AND MARKETING ELIMI","A","-3527","KIDNEY ACQUISITION","105"
"Line(04313)","ADVERTISING AND MARKETING ELIMI","A","-1878374","GIFT  FLOWER  COFFEE SHOP & CANTEEN","190"
"Line(04314)","ADVERTISING AND MARKETING ELIMI","A","-12427","RESEARCH ADMIN & GENERAL","191"
"Line(04315)","ADVERTISING AND MARKETING ELIMI","A","-250","RESEARCH AND TRAINING","191"
"Line(04335)","LOBBYING EXPENSE ELIMINATION","A","-80579","OTHER ADMIN + GENERAL","5"
"Line(04340)","PROFESSIONAL COSTS OF NP AND PA","A","-4","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(04341)","PROFESSIONAL COSTS OF NP AND PA","A","-92751","CASHIERING  A/R","5"
"Line(04342)","PROFESSIONAL COSTS OF NP AND PA","A","-918660","OTHER ADMIN + GENERAL","5"
"Line(04343)","PROFESSIONAL COSTS OF NP AND PA","A","-114084","NURSING ADMINISTRATION","13"
"Line(04344)","PROFESSIONAL COSTS OF NP AND PA","A","-178395","OTHER GENERAL SERVICES IV","18"
"Line(04345)","PROFESSIONAL COSTS OF NP AND PA","A","-1614044","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(04346)","PROFESSIONAL COSTS OF NP AND PA","A","-1790660","ADULTS & PEDIATRICS","30"
"Line(04347)","PROFESSIONAL COSTS OF NP AND PA","A","-1471","INTENSIVE CARE UNIT","31"
"Line(04348)","PROFESSIONAL COSTS OF NP AND PA","A","-663089","TRAUMA INTENSIVE CARE","35","11"
"Line(04349)","PROFESSIONAL COSTS OF NP AND PA","A","-1092827","OPERATING ROOM","50"
"Line(04350)","PROFESSIONAL COSTS OF NP AND PA","A","-1659","RECOVERY ROOM","51"
"Line(04351)","PROFESSIONAL COSTS OF NP AND PA","A","-140886","DELIVERY ROOM & LABOR ROOM","52"
"Line(04352)","PROFESSIONAL COSTS OF NP AND PA","A","-782198","ANESTHESIOLOGY","53"
"Line(04353)","PROFESSIONAL COSTS OF NP AND PA","A","-69506","RADIOLOGY-DIAGNOSTIC","54"
"Line(04354)","PROFESSIONAL COSTS OF NP AND PA","A","-83012","RADIOLOGY-THERAPEUTIC","55"
"Line(04355)","PROFESSIONAL COSTS OF NP AND PA","A","-59264","PROTON BEAM","55"
"Line(04356)","PROFESSIONAL COSTS OF NP AND PA","A","-132172","CARDIAC CATHETERIZATION","59"
"Line(04357)","PROFESSIONAL COSTS OF NP AND PA","A","-470","LABORATORY","60"
"Line(04358)","PROFESSIONAL COSTS OF NP AND PA","A","-69331","CARDIOLOGY","69","11"
"Line(04359)","PROFESSIONAL COSTS OF NP AND PA","A","-164682","RENAL DIALYSIS","74","11"
"Line(04360)","PROFESSIONAL COSTS OF NP AND PA","A","-23009","OTH ANCILLARY SERVICE C","76"
"Line(04361)","PROFESSIONAL COSTS OF NP AND PA","A","-2188248","CLINIC","90"
"Line(04362)","PROFESSIONAL COSTS OF NP AND PA","A","-31186","EMERGENCY","91"
"Line(04363)","PROFESSIONAL COSTS OF NP AND PA","A","-163547","OTHER ORGAN ACQUISITION (SPECIFY)","112"
"Line(04400)","INTEREST INCOME- MGH   GH","B","-13045979","CAP REL COSTS-BLDG & FIXT","1","11"
"Line(04401)","INTEREST INCOME- PARTNERS","B","-491275","CAP REL COSTS-BLDG & FIXT","1","11"
"Line(04402)","INTEREST INCOME- PARTNERS","B","-142136","OTHER ADMIN + GENERAL","5"
"Line(04403)","NATIONAL KIDNEY REGISTRY","A","-38535","KIDNEY ACQUISITION","105"
"Line(04404)","MARTHAS VINEYARD / NANTUCKET U","A","-386700","GIFT  FLOWER  COFFEE SHOP & CANTEEN","190"
"Line(04405)","HOSPICE REVENUE OFFSET","B","-391800","ADULTS & PEDIATRICS","30"
"Line(04406)","ELIM OPERATING SUPPORT IN SUNDR","A","-17616367","OTHER FUNDS","191"
