"----------"," Entity 549652"," Report A000000 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"00561PURCHASING RECEIVING AND STORES","7924348","2479046","10403394","-2388412","8014982", ,"8014982", , , , , , , , , , , , 
"00540ADMITTING","649290","213032","862322","-201381","660941", ,"660941", , , , , , , , , , , , 
"00550CASHIERING/ACCOUNTS RECEIVABLE","13668476","9795398","23463874","-14842036","8621838","-1994","8619844", , , , , , , , , , , , 
"00560OTHER ADMINISTRATIVE AND GENERA","56672978","23647848","80320826","-38597006","41723820","13234276","54958096", , , , , , , , , , , , 
"00600MAINTENANCE & REPAIRS","55808344","83791239","139599583","-19335113","120264470","-8830245","111434225", , , , , , , , , , , , 
"00700OPERATION OF PLANT","15290807","57429793","72720600","-8195692","64524908","-30762","64494146", , , , , , , , , , , , 
"00800LAUNDRY & LINEN SERVICE", , , ,"4444981","4444981", ,"4444981", , , , , , , , , , , , 
"00900HOUSEKEEPING","9011107","5860185","14871292","-3609151","11262141", ,"11262141", , , , , , , , , , , , 
"01000DIETARY","2648811","16586241","19235052","-777855","18457197", ,"18457197", , , , , , , , , , , , 
"01100CAFETERIA","12598482","1047914","13646396", ,"13646396","-13646395","1", , , , , , , , , , , , 
"01200MAINTENANCE OF PERSONNEL", , , , , , , , , , , , , , , , , , , 
"01201FACULTY SERVICE ADMINISTRATION","3830272","4346660","8176932","-1305379","6871553","-35383","6836170", , , , , , , , , , , , 
"01202DIVISION OF ANESTHESIOLOGY","889557","412865","1302422","-929406","373016","-4269","368747", , , , , , , , , , , , 
"01203DIVISION OF CANCER MEDICINE","5795792","1804504","7600296","-2986236","4614060","-20645","4593415", , , , , , , , , , , , 
"01204DIVISION OF CANCER PREVENTION","1223334","914436","2137770","-1900587","237183","-5034","232149", , , , , , , , , , , , 
"01205DIVISION OF DIAGNOSTIC IMAGING","29935","209543","239478","-9243","230235","-13453","216782", , , , , , , , , , , , 
"01206DIVISION OF INTERNAL MEDICINE","1618907","544864","2163771","-381777","1781994","-37173","1744821", , , , , , , , , , , , 
"01207DIVISION OF PATHOLOGY","17431","184191","201622","-497","201125","-27428","173697", , , , , , , , , , , , 
"01208DIVISION OF PEDIATRICS","217","346266","346483","-8946","337537","-11091","326446", , , , , , , , , , , , 
"01209DIVISION OF RADIOLOGY ONCOLOGY","3324488","2046582","5371070","-978451","4392619","-118228","4274391", , , , , , , , , , , , 
"01210DIVISION OF SURGERY","5474467","1860137","7334604","-3326163","4008441","-18265","3990176", , , , , , , , , , , , 
"01211FACULTY SALARIES", , , , , , , , , , , , , , , , , , , 
"01300NURSING ADMINISTRATION", , , , , , , , , , , , , , , , , , , 
"01301PATIENT CARE ADMINISTRATION","41953897","17669279","59623176","-13071354","46551822","-160501","46391321", , , , , , , , , , , , 
"01302NURSING ADMINISTRATION","12712089","4352791","17064880","-2871034","14193846","-16338","14177508", , , , , , , , , , , , 
"01303RESEARCH ADMINISTRATION","18957651","6461363","25419014","-1447143","23971871","1487502","25459373", , , , , , , , , , , , 
"01304CLINIC ADMINISTRATION","9668295","6813986","16482281","-12803779","3678502","-3571670","106832", , , , , , , , , , , , 
"01305LAB ADMINISTRATION","1677799","1059577","2737376","-680333","2057043","-6259","2050784", , , , , , , , , , , , 
"01306DEPARTMENTAL RSCH ADMINISTRATIO","2038559","730877","2769436","62773380","65542816","-3553","65539263", , , , , , , , , , , , 
"01400CENTRAL SERVICES & SUPPLY", ,"17817644","17817644","-10162978","7654666", ,"7654666", , , , , , , , , , , , 
"01500PHARMACY","42169003","369071472","411240475","-360140357","51100118","-24820","51075298", , , , , , , , , , , , 
"01600MEDICAL RECORDS & LIBRARY","7373398","17669589","25042987","-2038726","23004261", ,"23004261", , , , , , , , , , , , 
"01601MEDICAL RESEARCH LIBRARY","1305792","2948329","4254121","-327288","3926833","-316736","3610097", , , , , , , , , , , , 
"01602MEDICAL INFORMATICS","4639636","1858271","6497907","-1222975","5274932","-56374","5218558", , , , , , , , , , , , 
"01700SOCIAL SERVICE","4296537","1810441","6106978","562459","6669437","-20841","6648596", , , , , , , , , , , , 
"02100I&R SERVICES-SALARY & FRINGES A","21387383","14081535","35468918","22231513","57700431","-22156990","35543441", , , , , , , , , , , , 
"02300PARAMED ED PRGM-(SPECIFY)", , , , , , , , , , , , , , , , , , , 
"02304PARAMED ED PROGRAM","4538030","2391804","6929834","-608816","6321018","-1178318","5142700", , , , , , , , , , , , 
"02302PARAMED ED PROGRAM- PASTORAL CA","1074196","305289","1379485","-1192070","187415","-3469","183946", , , , , , , , , , , , 
"02303PARAMED ED PROGRAM- PHARMACY","1107793","321098","1428891","79641","1508532", ,"1508532", , , , , , , , , , , , 
"03000ADULTS & PEDIATRICS","105307166","34710332","140017498","-17682398","122335100","-17308","122317792", , , , , , , , , , , , 
"03100INTENSIVE CARE UNIT","18512750","7700281","26213031","-9070066","17142965","-1289114","15853851", , , , , , , , , , , , 
"05000OPERATING ROOM","68745960","67898909","136644869","-53517944","83126925","-3550226","79576699", , , , , , , , , , , , 
"05300ANESTHESIOLOGY","46547750","20953598","67501348","-48080977","19420371","-3752579","15667792", , , , , , , , , , , , 
"05400RADIOLOGY-DIAGNOSTIC","90629711","54031360","144661071","-67891563","76769508","-5427395","71342113", , , , , , , , , , , , 
"05401RADIOLOGY - PET","1438023","4389208","5827231","-3141738","2685493", ,"2685493", , , , , , , , , , , , 
"05500RADIOLOGY-THERAPEUTIC","48900098","23434865","72334963","-33657578","38677385","-4020335","34657050", , , , , , , , , , , , 
"05600RADIOISOTOPE","5179343","12318128","17497471","-12564900","4932571","-560108","4372463", , , , , , , , , , , , 
"05900CARDIAC CATHETERIZATION","378545","1390977","1769522","-62760","1706762", ,"1706762", , , , , , , , , , , , 
"06000LABORATORY", , , , , , , , , , , , , , , , , , , 
"06001LABORATORY- PATHOLOGY","32832873","18456701","51289574","-29577638","21711936","-1801026","19910910", , , , , , , , , , , , 
"06002LABORATORY- CLINICAL","26042743","39697067","65739810","-9927025","55812785","-356399","55456386", , , , , , , , , , , , 
"06200WHOLE BLOOD & PACKED RED BLOOD","4675640","22489956","27165596","-1401989","25763607","-250335","25513272", , , , , , , , , , , , 
"06201BONE MARROW TRANSPLANT","2748355","19983288","22731643","-755252","21976391", ,"21976391", , , , , , , , , , , , 
"06500RESPIRATORY THERAPY","10084338","5269985","15354323","-7527113","7827210","-410893","7416317", , , , , , , , , , , , 
"06600PHYSICAL THERAPY","7545524","2010033","9555557","-1766617","7788940", ,"7788940", , , , , , , , , , , , 
"06900ELECTROCARDIOLOGY","2662441","2141874","4804315","-688690","4115625", ,"4115625", , , , , , , , , , , , 
"07000ELECTROENCEPHALOGRAPHY","393890","177287","571177","-93472","477705", ,"477705", , , , , , , , , , , , 
"07100MEDICAL SUPPLIES CHARGED TO PAT", , , ,"12955665","12955665", ,"12955665", , , , , , , , , , , , 
"07200IMPL. DEV. CHARGED TO PATIENTS", , , ,"11175310","11175310", ,"11175310", , , , , , , , , , , , 
"07300DRUGS CHARGED TO PATIENTS", , , ,"363592528","363592528", ,"363592528", , , , , , , , , , , , 
"09000CLINIC", , , , , , , , , , , , , , , , , , , 
"09001CLINIC- CARDIOLOGY","6546781","2617146","9163927","-5718290","3445637","-398057","3047580", , , , , , , , , , , , 
"09002CLINIC- INFUSION THERAPY","7215658","2119738","9335396","-1628681","7706715","-285","7706430", , , , , , , , , , , , 
"09003CLINIC- FINE NEEDLE ASPIRATION","139747","68987","208734","-52107","156627", ,"156627", , , , , , , , , , , , 
"09004CLINIC- PEDIATRICS","12069196","4846493","16915689","-8745237","8170452","-481810","7688642", , , , , , , , , , , , 
"09005CLINIC- GI ONC","21826262","12593865","34420127","-17190375","17229752","-1699363","15530389", , , , , , , , , , , , 
"09006CLINIC- HEMATOLOGY- LEUK/BIT","16418949","5843481","22262430","-14157100","8105330","-744037","7361293", , , , , , , , , , , , 
"09007CLINIC- LYMP/MYEL","10082704","3907182","13989886","-7698574","6291312","-512935","5778377", , , , , , , , , , , , 
"09008CLINIC- PHERESIS","1225815","4994395","6220210","-264973","5955237", ,"5955237", , , , , , , , , , , , 
"09009CLINIC- BMT","15744728","5834571","21579299","-13261000","8318299","-923450","7394849", , , , , , , , , , , , 
"09010CLINIC- NEUROLOGY","17242534","7612301","24854835","-16870241","7984594","-1641407","6343187", , , , , , , , , , , , 
"09011CLINIC- SKIN","6617529","3157059","9774588","-6104023","3670565","-360847","3309718", , , , , , , , , , , , 
"09012CLINIC- SARCOMA","8975855","3408670","12384525","-8153549","4230976","-458026","3772950", , , , , , , , , , , , 
"09013CLINIC- BREAST ONCOLOGY","9519757","3793679","13313436","-6414765","6898671","-873966","6024705", , , , , , , , , , , , 
"09014CLINIC- EMERGENCY CENTER","13352529","6575170","19927699","-11150317","8777382","-203163","8574219", , , , , , , , , , , , 
"09015CLINIC- THORACIC","3134362","970678","4105040","-1174874","2930166","-4043","2926123", , , , , , , , , , , , 
"09016CLINIC- GENERAL ONCOLOGY","7804856","3178465","10983321","-6803442","4179879","-639458","3540421", , , , , , , , , , , , 
"09017CLINIC- GYN ONCOLOGY","13351538","5155961","18507499","-9868558","8638941","-1508324","7130617", , , , , , , , , , , , 
"09018CLINIC- MEDICAL SPECIALTIES","13335064","5356439","18691503","-10283061","8408442","-1027081","7381361", , , , , , , , , , , , 
"09019CLINIC- SURGERY","13443323","5531875","18975198","-13209681","5765517","-2730153","3035364", , , , , , , , , , , , 
"09020CLINIC- HEAD & NECK","21744037","9701273","31445310","-18038028","13407282","-5414194","7993088", , , , , , , , , , , , 
"09021CLINIC- GU ONCOLOGY","18386681","8216686","26603367","-16774452","9828915","-685090","9143825", , , , , , , , , , , , 
"09022CLINIC- ATC BED/CHAIR","13182865","3590354","16773219","-3211730","13561489","-4649","13556840", , , , , , , , , , , , 
"09023CLINIC- ICAC", , , ,"359989","359989", ,"359989", , , , , , , , , , , , 
"09024CLINIC- RADIATION ONCOLOGY","1399227","650432","2049659","-422780","1626879", ,"1626879", , , , , , , , , , , , 
"09025CLINIC- CANCER PREVENTION","6451505","1985556","8437061","-1028122","7408939","-355703","7053236", , , , , , , , , , , , 
"09026CLINIC- PALLIATIVE CARE","9930234","3878613","13808847","-8440136","5368711","-832863","4535848", , , , , , , , , , , , 
"09027CLINIC- BAY AREA SATELLITE","4594081","7844138","12438219","-4359708","8078511","-242437","7836074", , , , , , , , , , , , 
"09028CLINIC- KATY SATELLITE","5270897","13953318","19224215","-4889593","14334622","-406726","13927896", , , , , , , , , , , , 
"09029CLINIC- SUGARLAND SATELLITE","4906926","11344093","16251019","-5353837","10897182","-147828","10749354", , , , , , , , , , , , 
"09030CLINIC- WOODLANDS SATELLITE","4926131","14190595","19116726","-3285296","15831430","-366567","15464863", , , , , , , , , , , , 
"09200OBSERVATION BEDS (NON-DISTINCT", , , , , , , , , , , , , , , , , , , 
"09700DURABLE MEDICAL EQUIP-SOLD", , , ,"169012","169012", ,"169012", , , , , , , , , , , , 
"10000I&R SERVICES-NOT APPRVD PRGM", , , ,"4984182","4984182", ,"4984182", , , , , , , , , , , , 
 ,"1254116293","1325170272","2147483647","-240922245","2147483647","187845515","2147483647", , , , , , , , , , , , 
"19000GIFT  FLOWER  COFFEE SHOP & CAN", , , , , , , , , , , , , , , , , , , 
"19001VOLUNTEER SERVICES","2383893","3922442","6306335","-1398100","4908235", ,"4908235", , , , , , , , , , , , 
"19100RESEARCH","322589906","251764142","574354048","-56116662","518237386","-26360863","491876523", , , , , , , , , , , , 
"19101RESEARCH- OTHER INSTITUT ACTIVI","7272789","7468461","14741250","-2047239","12694011","-401912","12292099", , , , , , , , , , , , 
"19200PHYSICIANS PRIVATE OFFICES","16634184","3103071","19737255","297425354","317162609","-83","317162526", , , , , , , , , , , , 
"07952OTHER NONREIMBURSABLE COST CENT", , , , , , , , , , , , , , , , , , , 
"07953OTHER NONREIMBURSABLE (NON-RESE","26344530","47215536","73560066","5545217","79105283","-896","79104387", , , , , , , , , , , , 
"07954PROTON THERAPY CENTER","9740244","4128490","13868734","-2534214","11334520", ,"11334520", , , , , , , , , , , , 
"07955RETAIL PHARMACY","3712923","91821109","95534032","47889","95581921", ,"95581921", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 549652"," Report A6000A0 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","CODE","","","","","","","","","A-7", , , , , , , , , 
"EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref.", , , , , , , , , 
"","1","2","3","4","5","6","7","8","9","10", , , , , , , , , 
"Entity[549652] Report(A6000A0[00000])","Entity[549652] Report(A6000A0[00100])", ,"Entity[549652] Report(A6000A0[00300])", ,"Entity[549652] Report(A6000A0[00500])", ,"Entity[549652] Report(A6000A0[00700])", ,"Entity[549652] Report(A6000A0[00900])","Entity[549652] Report(A6000A0[01000])", , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"5", ,"1407880", ,"2", ,"2484830","10", , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"5", ,"1322743", ,"5", ,"783461", , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"6", ,"5733492", ,"6", ,"10364736", , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"9", ,"32355", ,"50", ,"407334", , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"13", ,"12307", ,"90", ,"2528035", , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"13", ,"48276", ,"90", ,"1475570", , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"13", ,"309210", ,"90", ,"4167474", , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"15", ,"197534", ,"90", ,"5095039", , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"21", ,"3098", ,"192", ,"171848", , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"50", ,"394935", , , , , , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"54", ,"537575", , , , , , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"55", ,"7822", , , , , , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"60", ,"12780", , , , , , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"60", ,"223649", , , , , , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"90", ,"188706", , , , , , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"90", ,"2013774", , , , , , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"90", ,"1403606", , , , , , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"90", ,"2963988", , , , , , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"90", ,"4701777", , , , , , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"100", ,"1253", , , , , , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"191", ,"3371669", , , , , , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"191", ,"41832", , , , , , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"192", ,"327999", , , , , , , , , , , , , , 
"RENTAL/LEASE EXPENSE","A", ,"194", ,"2220067", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 549652"," Report A6000B0 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","CODE","","","","","","","","","A-7", , , , , , , , , 
"EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref.", , , , , , , , , 
"","1","2","3","4","5","6","7","8","9","10", , , , , , , , , 
"Entity[549652] Report(A6000B0[00000])","Entity[549652] Report(A6000B0[00100])", ,"Entity[549652] Report(A6000B0[00300])", ,"Entity[549652] Report(A6000B0[00500])", ,"Entity[549652] Report(A6000B0[00700])", ,"Entity[549652] Report(A6000B0[00900])", , , , , , , , , , 
"MEDICAL SUPPLIES","B", ,"71", ,"17537484", ,"4", ,"94397", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"5", ,"234725", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"5", ,"67461", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"5", ,"2689", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"5", ,"68806", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"5", ,"10117937", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"6", ,"279469", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"7", ,"8729", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"9", ,"128201", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"10", ,"3835", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"12", ,"24210", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"12", ,"15190", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"12", ,"3011", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"12", ,"4429", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"12", ,"55244", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"12", ,"45026", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"13", ,"172462", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"13", ,"14411", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"13", ,"88844", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"13", ,"31344", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"13", ,"6180", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"13", ,"7409", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"14", ,"1738387", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"15", ,"1996618", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"16", ,"43770", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"16", ,"6335", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"16", ,"9138", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"17", ,"6984", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"21", ,"39551", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"23", ,"9395", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"23", ,"3571", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"23", ,"4656", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"30", ,"47846", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"31", ,"17564", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"54", ,"706035", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"54", ,"1671", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"55", ,"14008", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"56", ,"8292", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"60", ,"46416", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"60", ,"536562", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"62", ,"51576", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"62", ,"18485", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"65", ,"12257", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"66", ,"2604", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"5759", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"8135", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"16612", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"30362", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"62113", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"10525", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"24096", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"27785", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"14722", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"10069", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"23893", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"21036", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"435", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"17622", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"21946", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"13546", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"26125", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"73838", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"43091", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"69174", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"10060", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"20034", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"74723", , , , , , , , , , 
"MEDICAL SUPPLIES","B", , , , , ,"90", ,"81265", , , , , , , , , , 
