"0","1","2","3","4","5","6","7","8","", , , , , , , , , , 
 ,"Entity[565497] Report(S200001[00100])","Entity[565497] Report(S200001[00200])","Entity[565497] Report(S200001[00300])","Entity[565497] Report(S200001[00400])","Entity[565497] Report(S200001[00500])","Entity[565497] Report(S200001[00600])","Entity[565497] Report(S200001[00700])","Entity[565497] Report(S200001[00800])", , , , , , , , , , , 
 ,"2160 SOUTH FIRST AVENUE", , , , , , , , , , , , , , , , , , 
 ,"MAYWOOD","IL","60153","COOK", , , , , , , , , , , , , , , 
 ,"LOYOLA UNIVERSITY MEDICAL CENTER","140276","16974","1","05/01/1969","N","P","P", , , , , , , , , , , 
 ,"LOYOLA UNIVERSITY MEDICAL CENTER REH","14T276","16974","5","07/01/1999","N","P","O", , , , , , , , , , , 
 ,"LOYOLA UNIVERSITY MEDICAL CENTER HOM","147257","16974", ,"01/09/1984","N","P","N", , , , , , , , , , , 
 ,"LOYOLA UNIVERSITY MEDICAL CENTER FOR","141566","16974", ,"10/14/1994", , , , , , , , , , , , , , 
 ,"INPATIENT RENAL UNIT","142329","16974", ,"03/31/2004", , , , , , , , , , , , , , 
 ,"07/01/2013","06/30/2014", , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"Y","N", , , , , , , , , , , , , , , , , 
 ,"N","Y", , , , , , , , , , , , , , , , , 
 ,"N","N", , , , , , , , , , , , , , , , , 
 ,"N","N","N", , , , , , , , , , , , , , , , 
 ,"1","N", , , , , , , , , , , , , , , , , 
 ,"25172","4319", ,"305","3475","268", , , , , , , , , , , , , 
 ,"532","94", , ,"136", , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"N","N", , , , , , , , , , , , , , , , , 
 ,"N","N", , , , , , , , , , , , , , , , , 
 ,"N","Y","N", , , , , , , , , , , , , , , , 
 ,"N","N","N", , , , , , , , , , , , , , , , 
 ,"N","N","N", , , , , , , , , , , , , , , , 
 ,"N","N","N", , , , , , , , , , , , , , , , 
 ,"Y", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"Y", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"Y", , , , , , , , , , , , , , , , , , 
 ,"Y","N", , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N","Y", , , , , , , , , , , , , , , , , 
 ,"N","N", , , , , , , , , , , , , , , , , 
 , ,"N", , , , , , , , , , , , , , , , , 
 ,"N","N", , , , , , , , , , , , , , , , , 
 ,"N","N", , , , , , , , , , , , , , , , , 
 ,"N","N", , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"Y","Y","Y","N", , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"Y", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"1241748","5662427","21060230", , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N","N", , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"Y", , , , , , , , , , , , , , , , , , 
 ,"01/01/1985", , , , , , , , , , , , , , , , , , 
 ,"10/17/1986", , , , , , , , , , , , , , , , , , 
 ,"10/10/2000", , , , , , , , , , , , , , , , , , 
 ,"02/02/1995", , , , , , , , , , , , , , , , , , 
 ,"Y","902022", , , , , , , , , , , , , , , , , 
 ,"TRINITY HEALTH HOME OFFICE","WISCONSIN PHYSICIAN SERVICE","06101", , , , , , , , , , , , , , , , 
 ,"20555 VICTORY PARKWAY", , , , , , , , , , , , , , , , , , 
 ,"LIVONIA","MI","48152", , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N","N","N","N", , , , , , , , , , , , , , , 
 ,"N","N","N","N", , , , , , , , , , , , , , , 
 ,"N","N","N","N", , , , , , , , , , , , , , , 
 ,"N","N","N","N", , , , , , , , , , , , , , , 
 ,"N","N","N","N", , , , , , , , , , , , , , , 
 , ,"N","N","N", , , , , , , , , , , , , , , 
 , ,"N","N","N", , , , , , , , , , , , , , , 
 , ,"N","N","N", , , , , , , , , , , , , , , 
 , ,"N","N","N", , , , , , , , , , , , , , , 
 , ,"N","N","N", , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"Y", , , , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"10/01/2013","09/30/2014", , , , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 565497"," Report S200002 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"REIMBURSEMENT QUESTIONNAIRE","","","",""," FROM __________",""," Part II","", , , , , , , , , , , 
"","","",""," ______________"," TO _____________","","","", , , , , , , , , , , 
"General Instruction: ","","Enter Y for all YES responses.  Enter N for all NO responses.","","","","","","", , , , , , , , , , , 
"","","Enter all dates in the mm/dd/yyyy format.","","","","","","", , , , , , , , , , , 
"","","","","","","","","", , , , , , , , , , , 
"COMPLETED BY ALL HOSPITALS","","","","","","","","", , , , , , , , , , , 
"","","","","","","","","", , , , , , , , , , , 
"","","","","","","","","", , , , , , , , , , , 
"","","","","","","Y/N ","Date","", , , , , , , , , , , 
"Provider Organization and Operation","","","","","","1","2","", , , , , , , , , , , 
" Has the provider changed ownership immediately prior to the beginning of the cost reporting period? ","","","","","","","","1", , , , , , , , , , , 
"\" If yes"," enter the date of the change in column 2.  (see instructions)\"","","","","","","","","", , , , , , , , , , 
"","","","","","Y/N ","Date","V/I","", , , , , , , , , , , 
"","","","","","1","2","3","", , , , , , , , , , , 
" Has the provider terminated participation in the Medicare Program?","","","","","","","","2", , , , , , , , , , , 
"\" If yes"," enter in column 2 the date of termination and in column 3"," \"\"V\"\" for voluntary or \"\"I\"\" for involuntary.\"","","","","","","","","", , , , , , , , , 
"\" Is the provider involved in business transactions"," including management contracts"," with individuals or entities \"","","","","","","","","3", , , , , , , , , 
"\" (e.g."," chain home offices"," drug or medical supply companies) that are related to the provider or its officers"," medical\"","","","","","","","","", , , , , , , , 
"\" staff"," management personnel"," or members of the board of directors through ownership"," control"," or family and\"","","","","","","","","", , , , , , , 
" other similar relationships?  (see instructions)","","","","","","","","", , , , , , , , , , , 
"","","","","","","","","", , , , , , , , , , , 
"","","","","","Y/N ","Type","Date","", , , , , , , , , , , 
"Financial Data and Reports","","","","","","1","2","3", , , , , , , , , , , 
" Column 1:  Were the financial statements prepared by a Certified Public Accountant?","","","","","","","","4", , , , , , , , , , , 
"\" Column 2:  If yes"," enter \"\"A\"\" for Audited"," \"\"C\"\" for Compiled"," or \"\"R\"\" for Reviewed.  Submit complete copy or enter\"","","","","","","","","", , , , , , , , 
"\" date available in column 3.  (see instructions)  If no"," see instructions.\"","","","","","","","","", , , , , , , , , , 
" Are the cost report total expenses and total revenues different from those on the filed financial statements? ","","","","","","","","5", , , , , , , , , , , 
"\" If yes"," submit reconciliation.\"","","","","","","","","", , , , , , , , , , 
 ,"Entity[565497] Report(S200002[00100])","Entity[565497] Report(S200002[00200])","Entity[565497] Report(S200002[00300])", , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"Y","A", , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"Y", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"Y", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"N", ,"N", , , , , , , , , , , , , , , , 
 ,"N", ,"N", , , , , , , , , , , , , , , , 
 ,"N", ,"N", , , , , , , , , , , , , , , , 
 ,"N", ,"N", , , , , , , , , , , , , , , , 
 ,"N", ,"N", , , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 565497"," Report S300001 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
 ,"Entity[565497] Report(S300001[00100])","Entity[565497] Report(S300001[00200])","Entity[565497] Report(S300001[00300])", , ,"Entity[565497] Report(S300001[00600])","Entity[565497] Report(S300001[00700])","Entity[565497] Report(S300001[00800])","Entity[565497] Report(S300001[00900])","Entity[565497] Report(S300001[01000])", , ,"Entity[565497] Report(S300001[01300])","Entity[565497] Report(S300001[01400])","Entity[565497] Report(S300001[01500])", , , , 
 ,"30","315","114975", , ,"35379","16361","83976", , , , ,"8372","4782","22285", , , , 
 , , , , , ,"4736","3105", , , , , , , , , , , , 
 , , , , , ,"228","64", , , , , , , , , , , , 
 , ,"315","114975", , ,"35379","16361","83976", , , , , , , , , , , 
 ,"31","64","23360", , ,"9060","3236","17179", , , , , , , , , , , 
 ,"32", , , , , , , , , , , , , , , , , , 
 ,"33","10","3650", , ,"1416","929","2369", , , , , , , , , , , 
 ,"34", , , , , , , , , , , , , , , , , , 
 ,"35","50","18250", , , ,"6450","9813", , , , , , , , , , , 
 ,"35","14","5110", , , ,"1300","2086", , , , , , , , , , , 
 ,"35","10","3650", , ,"1860","428","3133", , , , , , , , , , , 
 ,"35","10","3650", , ,"1902","403","3263", , , , , , , , , , , 
 ,"43", , , , , , ,"1818", , , , , , , , , , , 
 , ,"473","172645", , ,"49617","29107","123637","415","7332", , ,"8372","4782","22285", , , , 
 ,"40", , , , , , , , , , , , , , , , , , 
 ,"41","32","11680", , ,"5504","696","8107","2", , , ,"460","46","690", , , , 
 ,"42", , , , , , , , , , , , , , , , , , 
 ,"44", , , , , , , , , , , , , , , , , , 
 ,"45", , , , , , , , , , , , , , , , , , 
 ,"46", , , , , , , , , , , , , , , , , , 
 ,"101", , , , , , ,"22414", , , , , , , , , , , 
 ,"115", , , , , , , , , , , , , , , , , , 
 ,"116", , , , , , , , , , , , , , , , , , 
 ,"30", , , , , , , , , , , , , , , , , , 
 ,"99", , , , , , , , , , , , , , , , , , 
 ,"99", , , , , , , , , , , , , , , , , , 
 ,"99", , , , , , , , , , , , , , , , , , 
 ,"99", , , , , , , , , , , , , , , , , , 
 ,"99", , , , , , , , , , , , , , , , , , 
 ,"88", , , , , , , , , , , , , , , , , , 
 ,"89", , , , , , , , , , , , , , , , , , 
 , ,"505", , , , , , ,"417","7332", , , , , , , , , 
 , , , , , , ,"1832","7650", , , , , , , , , , , 
 , , , , , , , ,"1284", , , , , , , , , , , 
 , , , , , , , ,"98", , , , , , , , , , , 
 , ,"16","11680", , , ,"266","1249", , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 565497"," Report S300002 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
 ,"Entity[565497] Report(S300002[00100])","Entity[565497] Report(S300002[00200])","Entity[565497] Report(S300002[00300])","Entity[565497] Report(S300002[00400])","Entity[565497] Report(S300002[00500])","Entity[565497] Report(S300002[00600])", , , , , , , , , , , , , 
 ,"200","518743967", ,"518743967","11657875","45", , , , , , , , , , , , , 
 , ,"2618607", ,"2618607","32656","80", , , , , , , , , , , , , 
 , ,"3334097", ,"3334097","47999","69", , , , , , , , , , , , , 
 , ,"370455", ,"370455","5333","69", , , , , , , , , , , , , 
 , ,"20501773", ,"20501773","279660","73", , , , , , , , , , , , , 
 ,"21","33795970","3839009","37634979","1486725","25", , , , , , , , , , , , , 
 ,"44", , , , , , , , , , , , , , , , , , 
 , ,"160778477","-6926794","153851683","1265099","122", , , , , , , , , , , , , 
 , ,"1896676", ,"1896676","60852","31", , , , , , , , , , , , , 
 , ,"25193116", ,"25193116","332330","76", , , , , , , , , , , , , 
 , ,"61916048", ,"61916048", , , , , , , , , , , , , , , 
 , ,"20174026", ,"20174026", , , , , , , , , , , , , , , 
 , ,"385918", ,"385918", , , , , , , , , , , , , , , 
 , ,"513630", ,"513630", , , , , , , , , , , , , , , 
 , ,"57047", ,"57047", , , , , , , , , , , , , , , 
 , ,"3666519", ,"3666519", , , , , , , , , , , , , , , 
 , ,"7745775", ,"7745775", , , , , , , , , , , , , , , 
 ,"4","10442821", ,"10442821","337749","31", , , , , , , , , , , , , 
 ,"5","63444638","3795169","67239807","1603671","42", , , , , , , , , , , , , 
 , ,"1269434", ,"1269434","29523","43", , , , , , , , , , , , , 
 ,"6", , , , , , , , , , , , , , , , , , 
 ,"7","10138040","-3753000","6385040","255697","25", , , , , , , , , , , , , 
 ,"8", , , , , , , , , , , , , , , , , , 
 ,"9","1054423","-1054423", , , , , , , , , , , , , , , , 
 , ,"9865530", ,"9865530","436751","23", , , , , , , , , , , , , 
 ,"10","2954117","-858626","2095491","143676","15", , , , , , , , , , , , , 
 ,"11","306599","541957","848556","51896","16", , , , , , , , , , , , , 
 ,"12","802982", ,"802982","76942","10", , , , , , , , , , , , , 
 ,"13","2148350","-800","2147550","51152","42", , , , , , , , , , , , , 
 ,"14","2014659", ,"2014659","93740","21", , , , , , , , , , , , , 
 ,"15","8063065","-29800","8033265","209700","38", , , , , , , , , , , , , 
 ,"16","4476675", ,"4476675","180619","25", , , , , , , , , , , , , 
 ,"17","2573178","45282","2618460","80913","32", , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 565497"," Report S300003 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
 , ,"Entity[565497] Report(S300003[00200])","Entity[565497] Report(S300003[00300])","Entity[565497] Report(S300003[00400])","Entity[565497] Report(S300003[00500])","Entity[565497] Report(S300003[00600])", , , , , , , , , , , , , 
 , ,"472592126","-3839009","468753117","10319775","45", , , , , , , , , , , , , 
 , ,"160778477","-6926794","153851683","1265099","122", , , , , , , , , , , , , 
 , ,"311813649","3087785","314901434","9054676","35", , , , , , , , , , , , , 
 , ,"27089792", ,"27089792","393182","69", , , , , , , , , , , , , 
 , ,"62429678", ,"62429678", ,"20", , , , , , , , , , , , , 
 , ,"401333119","3087785","404420904","9447858","43", , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 565497"," Report S300004 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
"Entity[565497] Report(S300004[00000])","Entity[565497] Report(S300004[00100])", , , , , , , , , , , , , , , , , , 
 ,"18516110", , , , , , , , , , , , , , , , , , 
 ,"33119259", , , , , , , , , , , , , , , , , , 
 ,"-408659", , , , , , , , , , , , , , , , , , 
 ,"2049889", , , , , , , , , , , , , , , , , , 
 ,"1090760", , , , , , , , , , , , , , , , , , 
 ,"4191569", , , , , , , , , , , , , , , , , , 
 ,"35688", , , , , , , , , , , , , , , , , , 
 ,"33519525", , , , , , , , , , , , , , , , , , 
 ,"819905", , , , , , , , , , , , , , , , , , 
 ,"1524916", , , , , , , , , , , , , , , , , , 
 ,"94458962", , , , , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 565497"," Report S410000 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
 ,"Entity[565497] Report(S410000[00100])","Entity[565497] Report(S410000[00200])","Entity[565497] Report(S410000[00300])","Entity[565497] Report(S410000[00400])","Entity[565497] Report(S410000[00500])", , , , , , , , , , , , , , 
 ,"COOK", , , , , , , , , , , , , , , , , , 
 , ,"871","300", ,"1747", , , , , , , , , , , , , , 
 ,"1", ,"1", , , , , , , , , , , , , , , , 
 ,"13", ,"13", , , , , , , , , , , , , , , , 
 ,"26", ,"26", , , , , , , , , , , , , , , , 
 ,"6", ,"6", , , , , , , , , , , , , , , , 
 ,"1", ,"1", , , , , , , , , , , , , , , , 
 ,"0", ,"0", , , , , , , , , , , , , , , , 
 ,"1", ,"1", , , , , , , , , , , , , , , , 
 ,"3", ,"3", , , , , , , , , , , , , , , , 
 ,"1", , , , , , , , , , , , , , , , , , 
 ,"16974", , , , , , , , , , , , , , , , , , 
 ,"6724","692","564","115","8095", , , , , , , , , , , , , , 
 ,"1370683","153264","89621","21942","1635510", , , , , , , , , , , , , , 
 ,"2806","58","61","62","2987", , , , , , , , , , , , , , 
 ,"707165","14692","14506","15395","751758", , , , , , , , , , , , , , 
 ,"784","48","16","21","869", , , , , , , , , , , , , , 
 ,"202891","12245","4229","5607","224972", , , , , , , , , , , , , , 
 ,"43", , , ,"43", , , , , , , , , , , , , , 
 ,"11491", , , ,"11491", , , , , , , , , , , , , , 
 ,"55","2","4", ,"61", , , , , , , , , , , , , , 
 ,"16737","609","1217", ,"18563", , , , , , , , , , , , , , 
 ,"942","164","1","27","1134", , , , , , , , , , , , , , 
 ,"118378","20815","128","3320","142641", , , , , , , , , , , , , , 
 ,"11354","964","646","225","13189", , , , , , , , , , , , , , 
 ,"59655","8117","1397","653","69822", , , , , , , , , , , , , , 
 ,"2487000","209742","111098","46917","2854757", , , , , , , , , , , , , , 
 ,"757", ,"177","21","955", , , , , , , , , , , , , , 
 , ,"20", ,"1","21", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 565497"," Report S500000 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
 ,"Entity[565497] Report(S500000[00100])","Entity[565497] Report(S500000[00200])", ,"Entity[565497] Report(S500000[00400])", , , , , , , , , , , , , , , 
 , ,"142", , , , , , , , , , , , , , , , , 
 , ,"3", , , , , , , , , , , , , , , , , 
 , ,"5", , , , , , , , , , , , , , , , , 
 , ,"314", , , , , , , , , , , , , , , , , 
 , ,"31", , , , , , , , , , , , , , , , , 
 , ,"3", , , , , , , , , , , , , , , , , 
 ,"N", , , , , , , , , , , , , , , , , , 
 ,"Y", , , , , , , , , , , , , , , , , , 
 ,"703", , , , , , , , , , , , , , , , , , 
 ,"84", , , , , , , , , , , , , , , , , , 
 ,"X", , , , , , , , , , , , , , , , , , 
