" Health Promotion Activities","","","","","","","","","","","19", , , , , , , , 
" Day Care Program","","","","","","","","","","","20", , , , , , , , 
" Home Delivered Meals Program","","","","","","","","","","","21", , , , , , , , 
" Homemaker Service","","","","","","","","","","","22", , , , , , , , 
" All Others","","","","","","","","","","","23", , , , , , , , 
" Total (sum of lines 1-23)","","","","","","","","","","","24", , , , , , , , 
"","","","","","","","","","","","", , , , , , , , 
"","","","","","","","","","","","", , , , , , , , 
"\"Column"," 6 line 24 should agree with the Worksheet A"," column 3"," line 101"," or subscript as applicable. \"","","","","","","","","","","","", , , , 
 ,"Entity[565497] Report(H010000[00100])", , ,"Entity[565497] Report(H010000[00400])","Entity[565497] Report(H010000[00500])","Entity[565497] Report(H010000[00600])","Entity[565497] Report(H010000[00700])","Entity[565497] Report(H010000[00800])","Entity[565497] Report(H010000[00900])","Entity[565497] Report(H010000[01000])", , , , , , , , , 
 ,"769949", , ,"51653","423698","1245300","-11419","1233881","492635","1726516", , , , , , , , , 
 ,"2063615", , ,"60254","120421","2244290", ,"2244290","-121078","2123212", , , , , , , , , 
 ,"491080", , ,"4770","57962","553812", ,"553812","-28813","524999", , , , , , , , , 
 ,"135405", , , ,"10290","145695", ,"145695","-7945","137750", , , , , , , , , 
 ,"4603", , ,"2840","2083","9526", ,"9526","-270","9256", , , , , , , , , 
 ,"30855", , ,"6105","2315","39275", ,"39275","-1810","37465", , , , , , , , , 
 ,"106393", , , ,"15435","121828", ,"121828","-6242","115586", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 565497"," Report H110001 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","FOR COST","RELATED COSTS","","","","","","","", , , , , , , , , , 
"","ALLOCATION","","","PLANT","","","ADMINIS-","","", , , , , , , , , , 
"","(from Wkst.","BLDGS. &","MOVABLE","OPERATION &","TRANS-","SUBTOTAL","TRATIVE","TOTAL","", , , , , , , , , , 
"","\"H"," col. 10)\"","FIXTURES","EQUIPMENT","MAINTENANCE","PORTATION","(cols. 0-4)","& GENERAL","(cols. 4a + 5)","", , , , , , , , , 
"","0","1","2","3","4","4a","5","6","", , , , , , , , , , 
" GENERAL SERVICE COST CENTERS","","","","","","","","","", , , , , , , , , , 
" Capital Related-Bldgs. and Fixtures","","","","","","","","","1", , , , , , , , , , 
" Capital Related-Movable Equipment","","","","","","","","","2", , , , , , , , , , 
" Plant Operation & Maintenance","","","","","","","","","3", , , , , , , , , , 
" Transportation (see instructions)","","","","","","","","","4", , , , , , , , , , 
" Administrative and General","","","","","","","","","5", , , , , , , , , , 
" HHA REIMBURSABLE SERVICES","","","","","","","","","", , , , , , , , , , 
" Skilled Nursing Care","","","","","","","","","6", , , , , , , , , , 
" Physical Therapy","","","","","","","","","7", , , , , , , , , , 
" Occupational Therapy","","","","","","","","","8", , , , , , , , , , 
" Speech Pathology","","","","","","","","","9", , , , , , , , , , 
" Medical Social Services","","","","","","","","","10", , , , , , , , , , 
" Home Health Aide","","","","","","","","","11", , , , , , , , , , 
" Supplies (see instructions)","","","","","","","","","12", , , , , , , , , , 
" Drugs","","","","","","","","","13", , , , , , , , , , 
" DME","","","","","","","","","14", , , , , , , , , , 
" HHA NONREIMBURSABLE SERVICES","","","","","","","","","", , , , , , , , , , 
" Home Dialysis Aide Services","","","","","","","","","15", , , , , , , , , , 
" Respiratory Therapy","","","","","","","","","16", , , , , , , , , , 
" Private Duty Nursing","","","","","","","","","17", , , , , , , , , , 
" Clinic","","","","","","","","","18", , , , , , , , , , 
" Health Promotion Activities","","","","","","","","","19", , , , , , , , , , 
" Day Care Program","","","","","","","","","20", , , , , , , , , , 
" Home Delivered Meals Program","","","","","","","","","21", , , , , , , , , , 
" Homemaker Service","","","","","","","","","22", , , , , , , , , , 
" All Others","","","","","","","","","23", , , , , , , , , , 
"Totals (sum of lines 1-23)","","","","","","","","","24", , , , , , , , , , 
"Entity[565497] Report(H110001[00000])", , , , ,"Entity[565497] Report(H110001[00500])","Entity[565497] Report(H110001[00600])", , , , , , , , , , , , , 
"1726516", , , , ,"1726516", , , , , , , , , , , , , , 
"2123212", , , , ,"1243359","3366571", , , , , , , , , , , , , 
"524999", , , , ,"307442","832441", , , , , , , , , , , , , 
"137750", , , , ,"80667","218417", , , , , , , , , , , , , 
"9256", , , , ,"5420","14676", , , , , , , , , , , , , 
"37465", , , , ,"21940","59405", , , , , , , , , , , , , 
"115586", , , , ,"67688","183274", , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 565497"," Report H110002 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","","","RELATED COSTS","","PLANT","","","ADMINIS-","", , , , , , , , , , 
"","","","BLDGS. &","MOVABLE","OPERATION &","","","TRATIVE","", , , , , , , , , , 
"","","","FIXTURES","EQUIPMENT","MAINTENANCE","TRANS-","","& GENERAL","", , , , , , , , , , 
"","","","(SQUARE","(DOLLAR","(SQUARE","PORTATION","RECONCIL-","(ACCUM.","", , , , , , , , , , 
"","","","FEET)","VALUE)","FEET)","(MILEAGE)","IATION","COST)","", , , , , , , , , , 
"","","","1","2","3","4","5a","5","", , , , , , , , , , 
" GENERAL SERVICE COST CENTERS","","","","","","","","","", , , , , , , , , , 
" Capital Related-Bldgs. and Fixtures","","","","","","","","","1", , , , , , , , , , 
" Capital Related-Movable Equipment","","","","","","","","","2", , , , , , , , , , 
" Plant Operation & Maintenance","","","","","","","","","3", , , , , , , , , , 
" Transportation (see instructions)","","","","","","","","","4", , , , , , , , , , 
" Administrative and General","","","","","","","","","5", , , , , , , , , , 
" HHA REIMBURSABLE SERVICES","","","","","","","","","", , , , , , , , , , 
" Skilled Nursing Care","","","","","","","","","6", , , , , , , , , , 
" Physical Therapy","","","","","","","","","7", , , , , , , , , , 
" Occupational Therapy","","","","","","","","","8", , , , , , , , , , 
" Speech Pathology","","","","","","","","","9", , , , , , , , , , 
" Medical Social Services","","","","","","","","","10", , , , , , , , , , 
" Home Health Aide","","","","","","","","","11", , , , , , , , , , 
" Supplies (see instructions)","","","","","","","","","12", , , , , , , , , , 
" Drugs","","","","","","","","","13", , , , , , , , , , 
" DME","","","","","","","","","14", , , , , , , , , , 
" HHA NONREIMBURSABLE SERVICES","","","","","","","","","", , , , , , , , , , 
" Home Dialysis Aide Services","","","","","","","","","15", , , , , , , , , , 
" Respiratory Therapy","","","","","","","","","16", , , , , , , , , , 
" Private Duty Nursing","","","","","","","","","17", , , , , , , , , , 
" Clinic","","","","","","","","","18", , , , , , , , , , 
" Health Promotion Activities","","","","","","","","","19", , , , , , , , , , 
" Day Care Program","","","","","","","","","20", , , , , , , , , , 
" Home Delivered Meals Program","","","","","","","","","21", , , , , , , , , , 
" Homemaker Service","","","","","","","","","22", , , , , , , , , , 
" All Others","","","","","","","","","23", , , , , , , , , , 
" Total (sum of lines 1-23)","","","","","","","","","24", , , , , , , , , , 
"\" Cost To Be Allocated (per Worksheet H-1"," Part I)\"","","","","","","","","","25", , , , , , , , , 
" Unit Cost Multiplier","","","","","","","","","26", , , , , , , , , , 
 , , , , ,"Entity[565497] Report(H110002[00500])", , , , , , , , , , , , , , 
 , , , , ,"5896536", , , , , , , , , , , , , , 
 , , , , ,"4246424", , , , , , , , , , , , , , 
 , , , , ,"1049998", , , , , , , , , , , , , , 
 , , , , ,"275500", , , , , , , , , , , , , , 
 , , , , ,"18512", , , , , , , , , , , , , , 
 , , , , ,"74930", , , , , , , , , , , , , , 
 , , , , ,"231172", , , , , , , , , , , , , , 
 , , , , ,"5896536", , , , , , , , , , , , , , 
 , , , , ,"1726516", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 565497"," Report H11002* ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
 ,"Entity[565497] Report(H11002*[00100])","Entity[565497] Report(H11002*[00200])","Entity[565497] Report(H11002*[00300])","Entity[565497] Report(H11002*[00400])","Entity[565497] Report(H11002*[00500])", , , , , , , , , , , , , , 
 ,"CAPITAL","CAPITAL","PLANT","TRANS-","ADMINIS-", , , , , , , , , , , , , , 
 ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","TRATIVE &", , , , , , , , , , , , , , 
 ,"FIXTURES","EQUIPMENT","MAINT.","ION","GENERAL", , , , , , , , , , , , , , 
 ,"SQUARE","DOLLAR","SQUARE","MILEAGE","ACCUM.", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 565497"," Report H210001 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","From","HHA","RELATED COSTS","","","","","","","","","","","","","","","","","","","","","NON-","","","","","","","","","RESIDENT","","ALLOCATED","",""
"HHA COST CENTER","Wkst. H-1","TRIAL"," "," ","","","ADMINIS-","MAIN-","","LAUNDRY","","","HHA COST CENTER","","","","MAIN-","NURSING","CENTRAL","","MEDICAL","","OTHER","PHYSICIAN","","","HHA COST CENTER","","INTERNS & RESIDENTS","","PARAMEDICAL","SUBTOTAL","COST & POST","","HHA","",""
"(omit cents)","\"Part I","\"","BALANCE","BLDGS. &","MOVABLE","EMPLOYEE","SUBTOTAL","TRATIVE &","TENANCE &","OPERATION","& LINEN","","","(omit cents)","HOUSE"," ","","TENANCE OF","ADMINIS-","SERVICES &","","RECORDS &","SOCIAL","GENERAL","ANES-","","","(omit cents)","NURSING","SALARY AND","PROGRAM","EDUCATION","(sum of cols.","STEPDOWN","SUBTOTAL","A&G (see","TOTAL",""
"","\"col. 6","\"","-1","FIXTURES","EQUIPMENT","BENEFITS","(cols. 0-4)","GENERAL","REPAIRS","OF PLANT","SERVICE","","","","KEEPING","DIETARY","CAFETERIA","PERSONNEL","TRATION","SUPPLY","PHARMACY","LIBRARY","SERVICE","SERVICE","THETISTS","","","","SCHOOL","FRINGES","COSTS","(SPECIFY)","4a-23)","ADJUSTMENTS","(cols. 23 � 24)","Part II)","HHA COSTS",""
"","line","0","1","2","4","4A","5","6","7","8","","","","9","10","11","12","13","14","15","16","17","18","19","","","","20","21","22","23","24","25","26","27","28",""
" Administrative and General","5","","","","","","","","","","1","1"," Administrative and General","","","","","","","","","","","","1","1"," Administrative and General","","","","","","","","","","1"
" Skilled Nursing Care","6","","","","","","","","","","2","2"," Skilled Nursing Care","","","","","","","","","","","","2","2"," Skilled Nursing Care","","","","","","","","","","2"
" Physical Therapy","7","","","","","","","","","","3","3"," Physical Therapy","","","","","","","","","","","","3","3"," Physical Therapy","","","","","","","","","","3"
" Occupational Therapy","8","","","","","","","","","","4","4"," Occupational Therapy","","","","","","","","","","","","4","4"," Occupational Therapy","","","","","","","","","","4"
" Speech Pathology","9","","","","","","","","","","5","5"," Speech Pathology","","","","","","","","","","","","5","5"," Speech Pathology","","","","","","","","","","5"
" Medical Social Services","10","","","","","","","","","","6","6"," Medical Social Services","","","","","","","","","","","","6","6"," Medical Social Services","","","","","","","","","","6"
" Home Health Aide","11","","","","","","","","","","7","7"," Home Health Aide","","","","","","","","","","","","7","7"," Home Health Aide","","","","","","","","","","7"
" Supplies","12","","","","","","","","","","8","8"," Supplies","","","","","","","","","","","","8","8"," Supplies","","","","","","","","","","8"
" Drugs","13","","","","","","","","","","9","9"," Drugs","","","","","","","","","","","","9","9"," Drugs","","","","","","","","","","9"
" DME","14","","","","","","","","","","10","10"," DME","","","","","","","","","","","","10","10"," DME","","","","","","","","","","10"
" Home Dialysis Aide Services","15","","","","","","","","","","11","11"," Home Dialysis Aide Services","","","","","","","","","","","","11","11"," Home Dialysis Aide Services","","","","","","","","","","11"
" Respiratory Therapy","16","","","","","","","","","","12","12"," Respiratory Therapy","","","","","","","","","","","","12","12"," Respiratory Therapy","","","","","","","","","","12"
" Private Duty Nursing","17","","","","","","","","","","13","13"," Private Duty Nursing","","","","","","","","","","","","13","13"," Private Duty Nursing","","","","","","","","","","13"
" Clinic","18","","","","","","","","","","14","14"," Clinic","","","","","","","","","","","","14","14"," Clinic","","","","","","","","","","14"
" Health Promotion Activities","19","","","","","","","","","","15","15"," Health Promotion Activities","","","","","","","","","","","","15","15"," Health Promotion Activities","","","","","","","","","","15"
" Day Care Program","20","","","","","","","","","","16","16"," Day Care Program","","","","","","","","","","","","16","16"," Day Care Program","","","","","","","","","","16"
" Home Delivered Meals Program","21","","","","","","","","","","17","17"," Home Delivered Meals Program","","","","","","","","","","","","17","17"," Home Delivered Meals Program","","","","","","","","","","17"
" Homemaker Service","22","","","","","","","","","","18","18"," Homemaker Service","","","","","","","","","","","","18","18"," Homemaker Service","","","","","","","","","","18"
" All Others","23","","","","","","","","","","19","19"," All Others","","","","","","","","","","","","19","19"," All Others","","","","","","","","","","19"
" Totals (sum of lines 1-19) (2)","","","","","","","","","","","20","20"," Totals (sum of lines 1-19) (2)","","","","","","","","","","","","20","20"," Totals (sum of lines 1-19) (2)","","","","","","","","","","20"
"\" Unit Cost Multiplier: column 26"," line 1 divided by the sum of column 26"," line 20 \"","","","","","","","","","","","21","21","\" Unit Cost Multiplier: column 26"," line 1 divided by the sum of column 26"," line 20 \"","","","","","","","","","","","","21","21","\" Unit Cost Multiplier: column 26"," line 1 divided by the sum of column 26"," line 20 \"","","","","","","","","","","21"
"\" minus column 26"," line 1"," rounded to 6 decimal places.\"","","","","","","","","","","","","","\" minus column 26"," line 1"," rounded to 6 decimal places.\"","","","","","","","","","","","","","","\" minus column 26"," line 1"," rounded to 6 decimal places.\"","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"\"(1) Column 0"," line 20 must agree with Wkst. A"," column 7"," line 101.\"","","","","","","","","","","","","","\"(2) Columns 0 through 26"," line 20 must agree with the corresponding columns of Wkst. B"," Part I"," line 101.\"","","","","","","","","","","","","","","\"(2) Columns 0 through 26"," line 20 must agree with the corresponding columns of Wkst. B"," Part I"," line 101.\"","","","","","","","","","",""
"\"(2) Columns 0 through 26"," line 20 must agree with the corresponding columns of Wkst. B"," Part I"," line 101.\"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Entity[565497] Report(H210001[00000])","Entity[565497] Report(H210001[00100])", , ,"Entity[565497] Report(H210001[00400])", , ,"Entity[565497] Report(H210001[00700])", ,"Entity[565497] Report(H210001[00900])", ,"Entity[565497] Report(H210001[01100])", ,"Entity[565497] Report(H210001[01300])","Entity[565497] Report(H210001[01400])","Entity[565497] Report(H210001[01500])", , , , , , , , ,"Entity[565497] Report(H210001[02400])", ,"Entity[565497] Report(H210001[02600])","Entity[565497] Report(H210001[02700])","Entity[565497] Report(H210001[02800])"
 ,"68611", , ,"152907", , , , , , , , , , , , , , , , , , , ,"265379", ,"265379"
"3366571", , , ,"409821", , ,"95264", ,"360", ,"5298", ,"59194","713","718", , , , , , , , ,"4799686", ,"4799686","189057","4988743"
"832441", , , ,"97526", , ,"47957", ,"181", ,"3378", ,"29737","359","361", , , , , , , , ,"1246427", ,"1246427","49097","1295524"
"218417", , , ,"26891", , ,"847", ,"3", ,"59", ,"518","6","6", , , , , , , , ,"301451", ,"301451","11874","313325"
"14676", , , ,"914", , ,"4858", ,"19", ,"343", ,"2986","36","37", , , , , , , , ,"30598", ,"30598","1205","31803"
"59405", , , ,"6128", , ,"734", ,"3", ,"51", ,"438","6","6", , , , , , , , ,"80599", ,"80599","3175","83774"
"183274", , , ,"21129", , ,"12144", ,"45", ,"855", ,"7524","91","92", , , , , , , , ,"276655", ,"276655","10897","287552"
 , , , , , , , , , , , , , , , , , , , , , , , ,"1881", ,"1881","74","1955"
"4674784","68611", , ,"715316", , ,"161804", ,"611", ,"9984", ,"100397","1211","1220", , , , , , , , ,"7002676", ,"7002676","265379","7002676"
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 565497"," Report H210002 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","RELATED COST","","","","ADMINIS-","MAIN-","","","","","LAUNDRY","","","","MAIN-","NURSING","CENTRAL","","MEDICAL","","","","","","PHYSICIAN","","INTERNS & RESIDENTS","","MEDICAL",""
"","BLDGS. &","MOVABLE","EMPLOYEE","","TRATIVE &","TENANCE &","OPERATION","","","","& LINEN","HOUSE-"," ","","TENANCE OF","ADMINIS-","SERVICES &","","RECORDS &","","","","SOCIAL","OTHER","ANES-","NURSING","SALARY &","PROGRAM","EDUCATION",""
"HHA COST CENTER","FIXTURES","EQUIPMENT","BENEFITS","","GENERAL","REPAIRS","OF PLANT","","","HHA COST CENTER","SERVICE","KEEPING","DIETARY","CAFETERIA","PERSONNEL","TRATION","SUPPLY","PHARMACY","LIBRARY","","","HHA COST CENTER","SERVICE","GENERAL","THETISTS","SCHOOL","FRINGES","COSTS","(SPECIFY)",""
"","(SQUARE","(DOLLAR","(GROSS","RECONCIL-","(ACCUM.","(SQUARE","(SQUARE","","","","(POUNDS OF","(HOURS OF","(MEALS","(MEALS","(NUMBER","(DIRECT","(COSTED","(COSTED","(TIME","","","","(TIME","SERVICE","(ASSIGNED","(ASSIGNED","(ASSIGNED","(ASSIGNED","(ASSIGNED",""
"","FEET)","VALUE)","SALARIES)","IATION","COST)","FEET)","FEET)","","","","LAUNDRY)","SERVICE)","SERVED)","SERVED)","HOUSED)","NURS. HRS)","REQUIS.)","REQUIS.)","SPENT)","","","","SPENT)","(SPECIFY)","TIME)","TIME)","TIME)","TIME)","TIME)",""
"","1","2","4","4A","5","6","7","","","","8","9","10","11","12","13","14","15","16","","","","17","18","19","20","21","22","23",""
" Administrative and General","","","","","","","","1","1"," Administrative and General","","","","","","","","","","1","1"," Administrative and General","","","","","","","","1"
" Skilled Nursing Care","","","","","","","","2","2"," Skilled Nursing Care","","","","","","","","","","2","2"," Skilled Nursing Care","","","","","","","","2"
" Physical Therapy","","","","","","","","3","3"," Physical Therapy","","","","","","","","","","3","3"," Physical Therapy","","","","","","","","3"
" Occupational Therapy","","","","","","","","4","4"," Occupational Therapy","","","","","","","","","","4","4"," Occupational Therapy","","","","","","","","4"
" Speech Pathology","","","","","","","","5","5"," Speech Pathology","","","","","","","","","","5","5"," Speech Pathology","","","","","","","","5"
" Medical Social Services","","","","","","","","6","6"," Medical Social Services","","","","","","","","","","6","6"," Medical Social Services","","","","","","","","6"
" Home Health Aide","","","","","","","","7","7"," Home Health Aide","","","","","","","","","","7","7"," Home Health Aide","","","","","","","","7"
" Supplies","","","","","","","","8","8"," Supplies","","","","","","","","","","8","8"," Supplies","","","","","","","","8"
" Drugs","","","","","","","","9","9"," Drugs","","","","","","","","","","9","9"," Drugs","","","","","","","","9"
" DME","","","","","","","","10","10"," DME","","","","","","","","","","10","10"," DME","","","","","","","","10"
" Home Dialysis Aide Services","","","","","","","","11","11"," Home Dialysis Aide Services","","","","","","","","","","11","11"," Home Dialysis Aide Services","","","","","","","","11"
" Respiratory Therapy","","","","","","","","12","12"," Respiratory Therapy","","","","","","","","","","12","12"," Respiratory Therapy","","","","","","","","12"
" Private Duty Nursing","","","","","","","","13","13"," Private Duty Nursing","","","","","","","","","","13","13"," Private Duty Nursing","","","","","","","","13"
" Clinic","","","","","","","","14","14"," Clinic","","","","","","","","","","14","14"," Clinic","","","","","","","","14"
" Health Promotion Activities","","","","","","","","15","15"," Health Promotion Activities","","","","","","","","","","15","15"," Health Promotion Activities","","","","","","","","15"
" Day Care Program","","","","","","","","16","16"," Day Care Program","","","","","","","","","","16","16"," Day Care Program","","","","","","","","16"
" Home Delivered Meals Program","","","","","","","","17","17"," Home Delivered Meals Program","","","","","","","","","","17","17"," Home Delivered Meals Program","","","","","","","","17"
" Homemaker Service","","","","","","","","18","18"," Homemaker Service","","","","","","","","","","18","18"," Homemaker Service","","","","","","","","18"
" All Others","","","","","","","","19","19"," All Others","","","","","","","","","","19","19"," All Others","","","","","","","","19"
" Totals (sum of lines 1-19)","","","","","","","","20","20"," Totals (sum of lines 1-19)","","","","","","","","","","20","20"," Totals (sum of lines 1-19)","","","","","","","","20"
" Total cost to be allocated","","","","","","","","21","21"," Total cost to be allocated","","","","","","","","","","21","21"," Total cost to be allocated","","","","","","","","21"
" Unit Cost Multiplier","","","","","","","","22","22"," Unit Cost Multiplier","","","","","","","","","","22","22"," Unit Cost Multiplier","","","","","","","","22"
 ,"Entity[565497] Report(H210002[00100])", , ,"Entity[565497] Report(H210002[00400])", ,"Entity[565497] Report(H210002[00600])","Entity[565497] Report(H210002[00700])", ,"Entity[565497] Report(H210002[00900])", ,"Entity[565497] Report(H210002[01100])", ,"Entity[565497] Report(H210002[01300])","Entity[565497] Report(H210002[01400])","Entity[565497] Report(H210002[01500])", , , , 
 ,"5729", , ,"769949", , , , , , , , , , , , , , , 
 , , , ,"2063615", ,"3373","3373", ,"222", ,"55187", ,"1487","2072","2991", , , , 
 , , , ,"491080", ,"1698","1698", ,"112", ,"35173", ,"747","1043","1504", , , , 
 , , , ,"135405", ,"30","30", ,"2", ,"610", ,"13","18","26", , , , 
 , , , ,"4603", ,"172","172", ,"12", ,"3568", ,"75","106","153", , , , 
 , , , ,"30855", ,"26","26", ,"2", ,"528", ,"11","16","23", , , , 
 , , , ,"106393", ,"430","430", ,"28", ,"8902", ,"189","264","381", , , , 
 , , , , , , , , , , , , , , , , , , , 
 ,"5729", , ,"3601900", ,"5729","5729", ,"378", ,"103968", ,"2522","3519","5078", , , , 
 ,"68611", , ,"715316", , ,"161804", ,"611", ,"9984", ,"100397","1211","1220", , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 565497"," Report H310181 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"PART I - COMPUTATION OF THE AGGREGATE PROGRAM COST","","","","","","","","","","","","","","", , , , , 
"Cost Per Visit Computation","","","","","","","","","Program Visits","","","Cost of Services","","", , , , , 
"","\"From","\"","Facility","Shared","","","Average","","                    Part B","","","                    Part B","","","", , , , 
"","Wkst.","Costs","Ancillary","Total","","Cost","","Not","","","Not","","Total","", , , , , 
"","\"H-2","\"","(from","Costs","HHA","","Per Visit","","Subject to","Subject to","","Subject to","Subject to","Program Cost","", , , , 
"Patient Services","\"Part I","\"","\"Wkst. H-2","\"","(from","Costs","Total","(col. 3 ","","Deductibles ","Deductibles ","","Deductibles ","Deductibles ","(sum of","", , , 
"","\"col. 28","\"","Part I)","Part II)","(cols. 1 + 2)","Visits","� col. 4)","Part A","& Coinsurance","& Coinsurance","Part A","& Coinsurance","& Coinsurance","cols. 9-10)","", , , , 
"","line","1","2","3","4","5","6","7","8","9","10","11","12","", , , , , 
"Skilled Nursing Care","2","","","","","","","","","","","","","1", , , , , 
"Physical Therapy","3","","","","","","","","","","","","","2", , , , , 
"Occupational Therapy","4","","","","","","","","","","","","","3", , , , , 
"Speech Pathology","5","","","","","","","","","","","","","4", , , , , 
"Medical Social Services","6","","","","","","","","","","","","","5", , , , , 
"Home Health Aide","7","","","","","","","","","","","","","6", , , , , 
"Total (sum of lines 1-6)","","","","","","","","","","","","","","7", , , , , 
"Limitation Cost Computation","","","","","","","","","","","Program Visits","","","", , , , , 
"","","","","","","","","","","","","                    Part B","","", , , , , 
"","","","","","","","","","","","","Not Subject to","Subject to","", , , , , 
"Patient Services","","","","","","","","","","CBSA","","Deductibles ","Deductibles ","", , , , , 
"","","","","","","","","","","No. (1)","Part A","& Coinsurance","& Coinsurance","", , , , , 
"","","","","","","","","","","1","2","3","4","", , , , , 
" Skilled Nursing Care","","","","","","","","","",""," "," ","","8", , , , , 
" Physical Therapy","","","","","","","","","","","","","","9", , , , , 
" Occupational Therapy","","","","","","","","","","","","","","10", , , , , 
" Speech Pathology","","","","","","","","","","","","","","11", , , , , 
" Medical Social Services","","","","","","","","","","","","","","12", , , , , 
" Home Health Aide","","","","","","","","","","","","","","13", , , , , 
" Total (sum of lines 8-13)","","","","","","","","","","","","","","14", , , , , 
"","","","","","","","","","","","","","","", , , , , 
"","","","","","","","","","","","","","","", , , , , 
"","","","","","","","","","","","","","","", , , , , 
"Supplies and Drugs Cost","","","","","","","","","                  Program Covered Charges","","","","Cost of Services","", , , , , 
"Computations","","","","Facility","Shared","","","","","                    Part B","","","Part B","", , , , , 
"","","From","Costs","Ancillary","Total","Total","","","Not","","","Not","","", , , , , 
"","","Wkst. H-2","(from ","Costs","HHA","Charges","Ratio","","Subject to","Subject to","","Subject to","Subject to","", , , , , 
"Other Patient Services","","\"Part I","\"","\"Wkst. H-2","\"","(from","Costs","(from HHA","(col. 3","","Deductibles ","Deductibles ","","Deductibles ","Deductibles ","", , , 
