"Line(03319)","NONREIMBURSABLE PAYROLL","A","-87735","RESPIRATORY THERAPY","65"
"Line(03320)","NONREIMBURSABLE PAYROLL","A","-200524","PHYSICAL THERAPY","66"
"Line(03321)","NONREIMBURSABLE PAYROLL","A","-229980","IMMUNOLOGY","76"
"Line(03322)","NONREIMBURSABLE PAYROLL","A","-962977","CLINIC","90"
"Line(03325)","EMPLOYEE HEALTH CLINIC INCOME","B","-346757","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03326)","OTHER RESEARCH","B","-155366","PHARMACY","15"
"Line(03327)","OTHER RESEARCH","B","-1472","NUTRITION AND GI ADMIN","18"
"Line(03328)","OTHER RESEARCH","B","-1135","SURGERY ADMIN","18"
"Line(03329)","OTHER RESEARCH","B","-2319","PSYCHOLOGY ADMIN","18"
"Line(03330)","OTHER RESEARCH","B","-2475","IMMUNOLOGY","76"
"Line(03331)","OTHER RESEARCH","B","-1389","CLINIC","90"
"Line(03332)","VENDED SERVICE REVENUE - SLEH","B","-117888","A&G - NON RESEARCH","5"
"Line(03333)","VENDED SERVICE REVENUE - SLEH","B","-407410","NURSING ADMINISTRATION","13"
"Line(03334)","VENDED SERVICE REVENUE - SLEH","B","-162975","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03335)","VENDED SERVICE REVENUE","B","-2000","ADMITTING","5"
"Line(03336)","VENDED SERVICE REVENUE","A","-237668","EMERGENCY","91"
"Line(03337)","VENDED SERVICE REVENUE","B","-916","OPER OF PLANT - FEIGIN/NRI","7"
"Line(03338)","VENDED SERVICE REVENUE","B","-21630","DIETARY","10"
"Line(03339)","VENDED SERVICE REVENUE","B","-18378","CAFETERIA","11"
"Line(03340)","VENDED SERVICE REVENUE","B","-152440","LABORATORY ADMIN","18"
"Line(03341)","VENDED SERVICE REVENUE","B","-70","ANESTHESIOLOGY","53"
"Line(03342)","VENDED SERVICE REVENUE","B","-35695","PHYSICAL THERAPY","66"
"Line(03343)","VENDED SERVICE REVENUE","B","-86642","NUTRITIONAL SUPPORT","76"
"Line(03344)","VENDED SERVICE REVENUE","B","-23750","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03345)","NONPATIENT OPERATING INCOME","B","-8348","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03346)","NONPATIENT OPERATING INCOME","B","-986","MATERIALS MANAGEMENT","5"
"Line(03347)","NONPATIENT OPERATING INCOME","B","-350","ADMITTING","5"
"Line(03348)","NONPATIENT OPERATING INCOME","B","-24898","A&G - NON RESEARCH","5"
"Line(03349)","NONPATIENT OPERATING INCOME","B","-1711","MAINTENANCE & REPAIRS","6"
"Line(03350)","NONPATIENT OPERATING INCOME","B","-11030","DIETARY","10"
"Line(03351)","NONPATIENT OPERATING INCOME","A","-9157","NURSING ADMINISTRATION","13"
"Line(03352)","NONPATIENT OPERATING INCOME","B","-172422","PHARMACY","15"
"Line(03353)","NONPATIENT OPERATING INCOME","B","-5701","MEDICAL RECORDS & LIBRARY","16"
"Line(03354)","NONPATIENT OPERATING INCOME","B","-449640","LABORATORY ADMIN","18"
"Line(03355)","NONPATIENT OPERATING INCOME","B","-127821","OB/GYN ADMIN","18"
"Line(03356)","NONPATIENT OPERATING INCOME","B","-10401","ADULTS & PEDIATRICS","30"
"Line(03357)","NONPATIENT OPERATING INCOME","B","-3061","RADIOLOGY-DIAGNOSTIC","54"
"Line(03358)","NONPATIENT OPERATING INCOME","B","-843","CARDIAC CATHETERIZATION","59"
"Line(03359)","NONPATIENT OPERATING INCOME","B","-398203","LABORATORY","60"
"Line(03360)","NONPATIENT OPERATING INCOME","B","-124663","PHYSICAL THERAPY","66"
"Line(03361)","NONPATIENT OPERATING INCOME","B","-39492","SPEECH PATHOLOGY","68"
"Line(03362)","NONPATIENT OPERATING INCOME","B","-875","ELECTROCARDIOLOGY","69"
"Line(03363)","NONPATIENT OPERATING INCOME","B","-2008","ELECTROENCEPHALOGRAPHY","70"
"Line(03364)","NONPATIENT OPERATING INCOME","B","-20535","NUTRITIONAL SUPPORT","76"
"Line(03365)","NONPATIENT OPERATING INCOME","B","-25","IMMUNOLOGY","76"
"Line(03366)","NONPATIENT OPERATING INCOME","B","-14488","BONE MARROW TRANSPLANT","76"
"Line(03367)","NONPATIENT OPERATING INCOME","B","-4500","CLINIC","90"
"Line(03368)","NONPATIENT OPERATING INCOME","B","-4800","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03369)","NONPATIENT OPERATING INCOME","B","-9780","EMERGENCY","91"
"Line(03370)","RENTAL INCOME - NON-SUBSIDIARY","B","-3900","HOUSEKEEPING - FEIGIN/NRI","9"
"Line(03371)","EQUIPMENT RENTAL INCOME","B","-895","DIETARY","10"
"Line(03372)","EQUIPMENT RENTAL INCOME","B","9575","NUTRITIONAL SUPPORT","76"
"Line(03373)","EQUIPMENT RENTAL INCOME","B","-93078","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03374)","FOOD COURT REVENUE","B","-895","DIETARY","10"
"Line(03375)","FOOD COURT REVENUE","A","-2606980","CAFETERIA","11"
"Line(03376)","CLEAN CLAIMS INTEREST- NON TCHP","B","-912611","A&G - ALL OTHER","5"
"Line(03377)","HEALTH CENTER FACILTIY FEE","B","-21600","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03378)","CONFERENCE REGISTRATION REVENUE","B","3750","A&G - ALL OTHER","5"
"Line(03379)","CONFERENCE REGISTRATION REVENUE","B","-1200","NURSING ADMINISTRATION","13"
"Line(03380)","CONFERENCE REGISTRATION REVENUE","B","-785","RESPIRATORY THERAPY","65"
"Line(03381)","CONFERENCE REGISTRATION REVENUE","B","-125731","PHYSICAL THERAPY","66"
"Line(03382)","RETAIL AND SUITE REVENUE","B","-14","DIETARY","10"
"Line(03383)","RETAIL AND SUITE REVENUE","B","-30","PHYSICAL THERAPY","66"
"Line(03386)","PARKING GARAGE INCOME","B","-1867442","CAP REL COSTS-BLDG & FIXT","1","9"
"Line(03387)","PARKING GARAGE INCOME","B","-226111","CAPITAL REL COST - FEIGIN/NRI","1","9"
"Line(03388)","PARKING GARAGE INCOME","B","-41462","CAP REL COSTS - MEYER","1","9"
"Line(03389)","PARKING GARAGE INCOME","B","-47681","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(03390)","PARKING GARAGE INCOME","B","-579231","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03391)","PARKING GARAGE INCOME","B","-3282","NONPATIENT TELEPHONES","5"
"Line(03392)","PARKING GARAGE INCOME","B","-24329","DATA PROCESSING","5"
"Line(03393)","PARKING GARAGE INCOME","B","-9241","MATERIALS MANAGEMENT","5"
"Line(03394)","PARKING GARAGE INCOME","B","-93689","ADMITTING","5"
"Line(03395)","PARKING GARAGE INCOME","B","-77818","CASHIERING  ACCOUNTS","5"
"Line(03396)","PARKING GARAGE INCOME","B","-15204","A&G - NON RESEARCH","5"
"Line(03397)","PARKING GARAGE INCOME","B","-957","A&G - RESEARCH","5"
"Line(03398)","PARKING GARAGE INCOME","B","-145824","A&G - ALL OTHER","5"
"Line(03399)","PARKING GARAGE INCOME","B","-2459","A&G - WEST CAMPUS","5"
"Line(03400)","PARKING GARAGE INCOME","B","-305","A&G - PAVILION FOR WOMEN","5"
"Line(03401)","PARKING GARAGE INCOME","B","-7193","MAINTENANCE & REPAIRS","6"
"Line(03402)","PARKING GARAGE INCOME","B","-4481572","OPERATION OF PLANT","7"
"Line(03403)","PARKING GARAGE INCOME","B","-1548","OPER OF PLANT - FEIGIN/NRI","7"
"Line(03404)","PARKING GARAGE INCOME","B","-40557","HOUSEKEEPING","9"
"Line(03405)","PARKING GARAGE INCOME","B","-5177","HOUSEKEEPING - FEIGIN/NRI","9"
"Line(03406)","PARKING GARAGE INCOME","B","-10324","DIETARY","10"
"Line(03407)","PARKING GARAGE INCOME","B","-3396","CAFETERIA","11"
"Line(03408)","PARKING GARAGE INCOME","B","-29489","NURSING ADMINISTRATION","13"
"Line(03409)","PARKING GARAGE INCOME","B","-7990","CENTRAL SERVICES & SUPPLY","14"
"Line(03410)","PARKING GARAGE INCOME","B","-37229","PHARMACY","15"
"Line(03411)","PARKING GARAGE INCOME","B","-18963","MEDICAL RECORDS & LIBRARY","16"
"Line(03412)","PARKING GARAGE INCOME","B","-5091","SOCIAL SERVICE","17"
"Line(03413)","PARKING GARAGE INCOME","B","-589","AMBULATORY ADMIN","18"
"Line(03414)","PARKING GARAGE INCOME","B","-2369","DIAGNOSTIC IMAGING ADMIN","18"
"Line(03415)","PARKING GARAGE INCOME","B","-2071","LABORATORY ADMIN","18"
"Line(03416)","PARKING GARAGE INCOME","B","-8","PULMONARY ADMIN","18"
"Line(03417)","PARKING GARAGE INCOME","B","-436","PM&R ADMIN","18"
"Line(03418)","PARKING GARAGE INCOME","B","-1398","CARDIOLOGY ADMIN","18"
"Line(03419)","PARKING GARAGE INCOME","B","-169","RHEUMATOLOGY ADMIN","18"
"Line(03420)","PARKING GARAGE INCOME","B","-475","SURGERY ADMIN","18"
"Line(03421)","PARKING GARAGE INCOME","B","-2407","SURGERY SERVICES","18"
"Line(03422)","PARKING GARAGE INCOME","B","-6","MEYER CENTER ADMIN","18"
"Line(03423)","PARKING GARAGE INCOME","B","-327","OTOLARYNGOLOGY ADMIN","18"
"Line(03424)","PARKING GARAGE INCOME","B","-157","OPTHALMOLOGY ADMIN","18"
"Line(03425)","PARKING GARAGE INCOME","B","-752","NEUROLOGY ADMIN","18"
"Line(03426)","PARKING GARAGE INCOME","B","-169","DERMATOLOGY ADMIN","18"
"Line(03427)","PARKING GARAGE INCOME","B","-112","ADOLESCENT SPORTS MED ADMIN","18"
"Line(03428)","PARKING GARAGE INCOME","B","-10471","NEONATOLOGY ADMIN","18"
"Line(03429)","PARKING GARAGE INCOME","B","-353","HEMATOLOGY & ONCOLOGY ADMIN","18"
"Line(03430)","PARKING GARAGE INCOME","B","-136","NEUROSURGERY ADMIN","18"
"Line(03431)","PARKING GARAGE INCOME","B","-192","PEDIATRICS ADMIN","18"
"Line(03432)","PARKING GARAGE INCOME","B","-169","TRANSPLANT SERVICES ADMIN","18"
"Line(03433)","PARKING GARAGE INCOME","B","-884","CRITICAL CARE ADMIN","18"
"Line(03434)","PARKING GARAGE INCOME","B","-21","ANESTHESIOLOGY ADMIN","18"
"Line(03435)","PARKING GARAGE INCOME","B","-353","OB/GYN ADMIN","18"
"Line(03436)","PARKING GARAGE INCOME","B","-110","EMERGENCY MEDICINE ADMIN","18"
"Line(03437)","PARKING GARAGE INCOME","B","-1587","PSYCHOLOGY ADMIN","18"
"Line(03438)","PARKING GARAGE INCOME","B","-831","ANCILLARY ADMINISTRATION","18"
"Line(03439)","PARKING GARAGE INCOME","B","-685","FETAL CENTER ADMIN","18"
"Line(03440)","PARKING GARAGE INCOME","B","-60","COMMUNITY CLINIC ADMIN","18"
"Line(03441)","PARKING GARAGE INCOME","B","-616","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03442)","PARKING GARAGE INCOME","B","-125878","ADULTS & PEDIATRICS","30"
"Line(03443)","PARKING GARAGE INCOME","B","-33106","PICU","31"
"Line(03444)","PARKING GARAGE INCOME","B","-45106","NICU","31"
"Line(03445)","PARKING GARAGE INCOME","B","-15961","CVICU","31"
"Line(03446)","PARKING GARAGE INCOME","B","-22468","OPERATING ROOM","50"
"Line(03447)","PARKING GARAGE INCOME","B","-12212","RECOVERY ROOM","51"
"Line(03448)","PARKING GARAGE INCOME","B","-17616","DELIVERY ROOM & LABOR ROOM","52"
"Line(03449)","PARKING GARAGE INCOME","B","-2614","ANESTHESIOLOGY","53"
"Line(03450)","PARKING GARAGE INCOME","B","-18159","RADIOLOGY-DIAGNOSTIC","54"
"Line(03451)","PARKING GARAGE INCOME","B","-2481","CT SCAN","57"
"Line(03452)","PARKING GARAGE INCOME","B","-3374","MRI","58"
"Line(03453)","PARKING GARAGE INCOME","B","-1920","CARDIAC CATHETERIZATION","59"
"Line(03454)","PARKING GARAGE INCOME","B","-35789","LABORATORY","60"
"Line(03455)","PARKING GARAGE INCOME","B","-4209","WHOLE BLOOD & PACKED RED BLOOD CELL","62"
"Line(03456)","PARKING GARAGE INCOME","B","-26358","RESPIRATORY THERAPY","65"
"Line(03457)","PARKING GARAGE INCOME","B","-16174","PHYSICAL THERAPY","66"
"Line(03458)","PARKING GARAGE INCOME","B","-3727","SPEECH PATHOLOGY","68"
"Line(03459)","PARKING GARAGE INCOME","B","-4177","ELECTROCARDIOLOGY","69"
"Line(03460)","PARKING GARAGE INCOME","B","-7797","ELECTROENCEPHALOGRAPHY","70"
"Line(03461)","PARKING GARAGE INCOME","B","-5441","RENAL DIALYSIS","74"
"Line(03462)","PARKING GARAGE INCOME","B","-4149","NUTRITIONAL SUPPORT","76"
"Line(03463)","PARKING GARAGE INCOME","B","-1638","IMMUNOLOGY","76"
"Line(03464)","PARKING GARAGE INCOME","B","-182","PHERESIS","76"
"Line(03465)","PARKING GARAGE INCOME","B","-2222","INFUSION CENTER","76"
"Line(03466)","PARKING GARAGE INCOME","B","-663","BONE MARROW TRANSPLANT","76"
"Line(03467)","PARKING GARAGE INCOME","B","-619","FETAL CENTER","76"
"Line(03468)","PARKING GARAGE INCOME","B","-39500","CLINIC","90"
"Line(03469)","PARKING GARAGE INCOME","B","-6181","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03470)","PARKING GARAGE INCOME","B","-30278","EMERGENCY","91"
"Line(03471)","PARKING GARAGE INCOME","B","-3947","OBSERVATION BEDS-DISTINCT","92"
"Line(03472)","PARKING GARAGE INCOME","B","-314","HOME PROGRAM DIALYSIS","94"
"Line(03473)","PARKING GARAGE INCOME","B","-6571","AMBULANCE SERVICES","95"
"Line(03474)","PARKING GARAGE INCOME","B","-183","KIDNEY ACQUISITION","105"
"Line(03475)","PARKING GARAGE INCOME","B","-357","HEART ACQUISITION","106"
"Line(03476)","PARKING GARAGE INCOME","B","-424","LIVER ACQUISITION","107"
"Line(03477)","PARKING GARAGE INCOME","B","-528","LUNG ACQUISITION","108"
"Line(03480)","GRANT INCOME","B","-296804","ADMITTING","5"
"Line(03481)","GRANT INCOME","B","-88599","A&G - NON RESEARCH","5"
"Line(03482)","GRANT INCOME","B","-49700","PSYCHOLOGY ADMIN","18"
"Line(03483)","GRANT INCOME","B","-175284","IMMUNOLOGY","76"
"Line(03484)","GRANT INCOME","B","41875","CLINIC","90"
"Line(03485)","RESTRICTED FUND EXPENSE","A","2868407","A&G - NON RESEARCH","5"
"Line(03486)","RESTRICTED FUND EXPENSE","A","-346","A&G - ALL OTHER","5"
"Line(03487)","RESTRICTED FUND EXPENSE","A","-33","A&G - WEST CAMPUS","5"
"Line(03488)","RESTRICTED FUND EXPENSE","A","-25","A&G - PAVILION FOR WOMEN","5"
"Line(03489)","RESTRICTED FUND EXPENSE","A","-12227","MAINTENANCE & REPAIRS","6"
"Line(03490)","RESTRICTED FUND EXPENSE","A","-8","OPERATION OF PLANT","7"
"Line(03491)","RESTRICTED FUND EXPENSE","A","-166","NURSING ADMINISTRATION","13"
"Line(03492)","RESTRICTED FUND EXPENSE","A","-10","MEDICAL RECORDS & LIBRARY","16"
"Line(03493)","RESTRICTED FUND EXPENSE","A","-53","DIAGNOSTIC IMAGING ADMIN","18"
"Line(03494)","RESTRICTED FUND EXPENSE","A","41","LABORATORY ADMIN","18"
"Line(03495)","RESTRICTED FUND EXPENSE","A","-16326","CARDIOLOGY ADMIN","18"
"Line(03496)","RESTRICTED FUND EXPENSE","A","-3368047","SURGERY ADMIN","18"
"Line(03497)","RESTRICTED FUND EXPENSE","A","-4","MEYER CENTER ADMIN","18"
"Line(03498)","RESTRICTED FUND EXPENSE","A","-8","NEUROLOGY ADMIN","18"
"Line(03499)","RESTRICTED FUND EXPENSE","A","-7225","DERMATOLOGY ADMIN","18"
"Line(03500)","RESTRICTED FUND EXPENSE","A","-17750","HEMATOLOGY & ONCOLOGY ADMIN","18"
"Line(03501)","RESTRICTED FUND EXPENSE","A","-18","PEDIATRICS ADMIN","18"
"Line(03502)","RESTRICTED FUND EXPENSE","A","-540337","NEPHROLOGY ADMIN","18"
"Line(03503)","RESTRICTED FUND EXPENSE","A","-10355","ANESTHESIOLOGY ADMIN","18"
"Line(03504)","RESTRICTED FUND EXPENSE","A","-24","OB/GYN ADMIN","18"
"Line(03505)","RESTRICTED FUND EXPENSE","A","-11","ALLERGY & IMMUNOLOGY ADMIN","18"
"Line(03506)","RESTRICTED FUND EXPENSE","A","-3689","PSYCHIATRY ADMIN","18"
"Line(03507)","RESTRICTED FUND EXPENSE","A","10153","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03508)","RESTRICTED FUND EXPENSE","A","-2260","PICU","31"
"Line(03509)","RESTRICTED FUND EXPENSE","A","-96343","NICU","31"
"Line(03510)","RESTRICTED FUND EXPENSE","A","-5778","OPERATING ROOM","50"
"Line(03511)","RESTRICTED FUND EXPENSE","A","-6","ANESTHESIOLOGY","53"
"Line(03512)","RESTRICTED FUND EXPENSE","A","-1109","RADIOLOGY-DIAGNOSTIC","54"
"Line(03513)","RESTRICTED FUND EXPENSE","A","-9","LABORATORY","60"
"Line(03514)","RESTRICTED FUND EXPENSE","A","-22599","RESPIRATORY THERAPY","65"
"Line(03515)","RESTRICTED FUND EXPENSE","A","-48607","PHYSICAL THERAPY","66"
"Line(03516)","RESTRICTED FUND EXPENSE","A","-54","ELECTROENCEPHALOGRAPHY","70"
"Line(03517)","RESTRICTED FUND EXPENSE","A","-12","NUTRITIONAL SUPPORT","76"
"Line(03518)","RESTRICTED FUND EXPENSE","A","-572332","CLINIC","90"
"Line(03519)","RESTRICTED FUND EXPENSE","A","-4","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03520)","RESTRICTED FUND EXPENSE","A","-23874","EMERGENCY","91"
"Line(03521)","RESTRICTED FUND EXPENSE","A","-32524","RESEARCH - DEPARTMENTAL","191"
"Line(03522)","RESTRICTED FUND EXPENSE","A","-515386","TCP","194"
"Line(03523)","RESTRICTED FUND EXPENSE","A","-4976","VANNIE COOK CLINIC MCALLEN TX","194"
"Line(03524)","RESTRICTED FUND EXPENSE","A","-87653","COMMUNITY BASED CLINICS","194"
"Line(03526)","MISCELLANEOUS OTHER INCOME - REBATES","B","-34503","CENTRAL SERVICES & SUPPLY","14"
"Line(03527)","MISCELLANEOUS OTHER INCOME - TECO","B","-427851","OPERATION OF PLANT","7"
"Line(03528)","MISCELLANEOUS OTHER INCOME - TECO","B","-237280","OPER OF PLANT - FEIGIN/NRI","7"
"Line(03529)","MISCELLANEOUS OTHER INCOME - TECO","B","-10","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03530)","CONSIDERATIONS AND HONORARIUMS","A","-1813","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03531)","CONSIDERATIONS AND HONORARIUMS","A","-4020","DATA PROCESSING","5"
"Line(03532)","CONSIDERATIONS AND HONORARIUMS","A","-931","MATERIALS MANAGEMENT","5"
"Line(03533)","CONSIDERATIONS AND HONORARIUMS","A","-3945","ADMITTING","5"
"Line(03534)","CONSIDERATIONS AND HONORARIUMS","A","-8500","CASHIERING  ACCOUNTS","5"
"Line(03535)","CONSIDERATIONS AND HONORARIUMS","A","-55372","A&G - NON RESEARCH","5"
"Line(03536)","CONSIDERATIONS AND HONORARIUMS","A","-75","A&G - RESEARCH","5"
"Line(03537)","CONSIDERATIONS AND HONORARIUMS","A","-20739","A&G - ALL OTHER","5"
"Line(03538)","CONSIDERATIONS AND HONORARIUMS","A","-813","A&G - WEST CAMPUS","5"
"Line(03539)","CONSIDERATIONS AND HONORARIUMS","A","-1202","A&G - PAVILION FOR WOMEN","5"
"Line(03540)","CONSIDERATIONS AND HONORARIUMS","A","-218","MAINTENANCE & REPAIRS","6"
"Line(03541)","CONSIDERATIONS AND HONORARIUMS","A","-7165","OPERATION OF PLANT","7"
"Line(03542)","CONSIDERATIONS AND HONORARIUMS","A","-80","OPER OF PLANT - FEIGIN/NRI","7"
"Line(03543)","CONSIDERATIONS AND HONORARIUMS","A","-18595","HOUSEKEEPING","9"
"Line(03544)","CONSIDERATIONS AND HONORARIUMS","A","-141","HOUSEKEEPING - FEIGIN/NRI","9"
"Line(03545)","CONSIDERATIONS AND HONORARIUMS","A","-2163","DIETARY","10"
"Line(03546)","CONSIDERATIONS AND HONORARIUMS","A","-300","CAFETERIA","11"
"Line(03547)","CONSIDERATIONS AND HONORARIUMS","A","-26992","NURSING ADMINISTRATION","13"
"Line(03548)","CONSIDERATIONS AND HONORARIUMS","A","-353","CENTRAL SERVICES & SUPPLY","14"
"Line(03549)","CONSIDERATIONS AND HONORARIUMS","A","-313","PHARMACY","15"
"Line(03550)","CONSIDERATIONS AND HONORARIUMS","A","-61093","MEDICAL RECORDS & LIBRARY","16"
"Line(03551)","CONSIDERATIONS AND HONORARIUMS","A","-144","SOCIAL SERVICE","17"
"Line(03552)","CONSIDERATIONS AND HONORARIUMS","A","-2887","AMBULATORY ADMIN","18"
"Line(03553)","CONSIDERATIONS AND HONORARIUMS","A","-1425","DIAGNOSTIC IMAGING ADMIN","18"
"Line(03554)","CONSIDERATIONS AND HONORARIUMS","A","-2459","LABORATORY ADMIN","18"
"Line(03555)","CONSIDERATIONS AND HONORARIUMS","A","-3181","CARDIOLOGY ADMIN","18"
"Line(03556)","CONSIDERATIONS AND HONORARIUMS","A","-10146","SURGERY ADMIN","18"
"Line(03557)","CONSIDERATIONS AND HONORARIUMS","A","-4762","SURGERY SERVICES","18"
"Line(03558)","CONSIDERATIONS AND HONORARIUMS","A","-81","OTOLARYNGOLOGY ADMIN","18"
"Line(03559)","CONSIDERATIONS AND HONORARIUMS","A","-97","NEUROLOGY ADMIN","18"
"Line(03560)","CONSIDERATIONS AND HONORARIUMS","A","-500","NEONATOLOGY ADMIN","18"
"Line(03561)","CONSIDERATIONS AND HONORARIUMS","A","-1277","HEMATOLOGY & ONCOLOGY ADMIN","18"
"Line(03562)","CONSIDERATIONS AND HONORARIUMS","A","-584","NEUROSURGERY ADMIN","18"
"Line(03563)","CONSIDERATIONS AND HONORARIUMS","A","-9559","NEPHROLOGY ADMIN","18"
"Line(03564)","CONSIDERATIONS AND HONORARIUMS","A","-1284","TRANSPLANT SERVICES ADMIN","18"
"Line(03565)","CONSIDERATIONS AND HONORARIUMS","A","-1011","CRITICAL CARE ADMIN","18"
"Line(03566)","CONSIDERATIONS AND HONORARIUMS","A","-1060","EMERGENCY MEDICINE ADMIN","18"
"Line(03567)","CONSIDERATIONS AND HONORARIUMS","A","-195","PSYCHOLOGY ADMIN","18"
"Line(03568)","CONSIDERATIONS AND HONORARIUMS","A","-537","ANCILLARY ADMINISTRATION","18"
"Line(03569)","CONSIDERATIONS AND HONORARIUMS","A","-555","FETAL CENTER ADMIN","18"
"Line(03570)","CONSIDERATIONS AND HONORARIUMS","A","-1164","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03571)","CONSIDERATIONS AND HONORARIUMS","A","-12092","ADULTS & PEDIATRICS","30"
"Line(03572)","CONSIDERATIONS AND HONORARIUMS","A","-1449","PICU","31"
"Line(03573)","CONSIDERATIONS AND HONORARIUMS","A","-8147","NICU","31"
"Line(03574)","CONSIDERATIONS AND HONORARIUMS","A","-309","CVICU","31"
"Line(03575)","CONSIDERATIONS AND HONORARIUMS","A","-900","OPERATING ROOM","50"
"Line(03576)","CONSIDERATIONS AND HONORARIUMS","A","-242","RECOVERY ROOM","51"
"Line(03577)","CONSIDERATIONS AND HONORARIUMS","A","-199","DELIVERY ROOM & LABOR ROOM","52"
"Line(03578)","CONSIDERATIONS AND HONORARIUMS","A","-303","RADIOLOGY-DIAGNOSTIC","54"
"Line(03579)","CONSIDERATIONS AND HONORARIUMS","A","-316","CARDIAC CATHETERIZATION","59"
"Line(03580)","CONSIDERATIONS AND HONORARIUMS","A","-1801","RESPIRATORY THERAPY","65"
"Line(03581)","CONSIDERATIONS AND HONORARIUMS","A","-1158","PHYSICAL THERAPY","66"
"Line(03582)","CONSIDERATIONS AND HONORARIUMS","A","-85","SPEECH PATHOLOGY","68"
"Line(03583)","CONSIDERATIONS AND HONORARIUMS","A","-39","ELECTROCARDIOLOGY","69"
"Line(03584)","CONSIDERATIONS AND HONORARIUMS","A","-1236","ELECTROENCEPHALOGRAPHY","70"
"Line(03585)","CONSIDERATIONS AND HONORARIUMS","A","-335","RENAL DIALYSIS","74"
"Line(03586)","CONSIDERATIONS AND HONORARIUMS","A","-27","NUTRITIONAL SUPPORT","76"
"Line(03587)","CONSIDERATIONS AND HONORARIUMS","A","-71","IMMUNOLOGY","76"
"Line(03588)","CONSIDERATIONS AND HONORARIUMS","A","-30","INFUSION CENTER","76"
"Line(03589)","CONSIDERATIONS AND HONORARIUMS","A","-55","FETAL CENTER","76"
"Line(03590)","CONSIDERATIONS AND HONORARIUMS","A","-1723","CLINIC","90"
"Line(03591)","CONSIDERATIONS AND HONORARIUMS","A","-734","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03592)","CONSIDERATIONS AND HONORARIUMS","A","-2635","EMERGENCY","91"
