"Line(03638)","NURSE PRACTITIONER PART B","A","-393702","CLINIC","90"
"Line(03639)","NURSE PRACTITIONER PART B","A","-3827","ALL OTHER OMH PROGRAMS-O/P","90"
"Line(03640)","NURSE PRACTITIONER PART B","A","-60244","MNT HLTH PARTIAL HOSP-O/P","90"
"Line(03641)","NURSE PRACTITIONER PART B","A","-6664","CPEP","91"
"Line(03642)","NURSE PRACTITIONER PART B","A","-238155","MENTAL HEALTH CLINIC","90"
"Line(03643)","NURSE PRACTITIONER PART B","A","-86443","MENTAL HEALTH OUTPT ACT PROGRAMS","90"
"Line(03644)","AMORTIZATION OF LOSS ON BOND DE","A","241548","CAP REL COSTS-BLDG & FIXT","1","9"
"Line(03645)","MEDICAL CENTER PRORATE INCOME","B","-309108","OTHER ADMIN AND GENERAL","5"
"Line(03646)","NON-REIMBURSEABLE AOPO LOBBYING","A","-11348","KIDNEY ACQUISITION","105"
"Line(03647)","NON-REIMBURSEABLE AOPO LOBBYING","A","-4942","LIVER ACQUISITION","107"
"Line(03648)","NON-REIMBURSEABLE AOPO LOBBYING","A","-1857","HEART ACQUISITION","106"
"Line(03649)","NON-REIMBURSEABLE AOPO LOBBYING","A","-1330","OTHER ORGAN ACQUISITION (SPECIFY)","112"
"Line(03650)","INVESTMENT INCOME OFFSET","B","-1515465","CAP REL COSTS-BLDG & FIXT","1","11"
"Line(03651)","INVESTMENT INCOME OFFSET","B","-95059","CAP REL COSTS-MVBLE EQUIP","2","11"
"Line(03652)","OTHER OPERATING REVENUE","B","-92","PHYSICAL THERAPY","66"
"Line(03653)","OTHER OPERATING REVENUE","B","-1778","OCCUPATIONAL THERAPY","67"
"Line(03654)","OTHER OPERATING REVENUE","B","-2716","RADIOLOGY-DIAGNOSTIC","54"
"Line(03655)","OTHER OPERATING REVENUE","B","-384467","CLINIC","90"
